Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Nicolas Jackson,15,sn SEN,FW,23-185,75,23,0,0,13,10,3,23,5,2,40.0,3,60.0,16,81,52,1,0,0,1,2,21,2
Christopher Nkunku,18,fr FRA,FW,27-038,15,3,0,1,0,2,0,3,0,0,,0,,1,5,5,0,1,0,0,0,2,0
Jadon Sancho,19,eng ENG,LW,24-272,90,54,0,4,15,35,4,54,14,6,42.9,6,42.9,40,251,103,2,1,0,1,1,41,17
Pedro Neto,7,pt POR,RW,24-288,75,35,0,4,11,20,3,35,7,2,28.6,3,42.9,27,213,116,6,2,2,1,1,25,5
Noni Madueke,11,eng ENG,RW,22-287,15,13,0,2,4,8,2,13,3,0,0.0,2,66.7,10,80,47,1,0,1,0,1,10,5
Cole Palmer,20,eng ENG,AM,22-230,90,46,0,2,13,32,3,46,7,4,57.1,2,28.6,28,222,71,3,2,1,4,3,32,6
Enzo Fernández,8,ar ARG,DM,23-340,90,106,0,26,58,23,2,106,3,3,100.0,0,0.0,69,269,63,1,1,1,0,1,88,4
Moisés Caicedo,25,ec ECU,DM,23-050,90,98,3,21,64,13,0,98,1,0,0.0,0,0.0,63,254,101,0,0,0,1,0,76,1
Malo Gusto,27,fr FRA,LB,21-217,90,77,1,12,41,26,2,77,1,0,0.0,1,100.0,45,200,98,1,2,0,1,2,56,4
Levi Colwill,6,eng ENG,CB,21-300,90,93,4,37,54,2,0,93,1,0,0.0,1,100.0,75,382,214,0,1,0,0,0,79,0
Tosin Adarabioyo,4,eng ENG,CB,27-089,90,129,11,65,64,0,0,129,0,0,,0,,92,318,171,0,0,0,0,0,100,0
Axel Disasi,2,fr FRA,RB,26-286,90,78,1,25,42,12,1,78,0,0,,0,,55,280,172,2,1,0,0,1,59,1
Robert Sánchez,1,es ESP,GK,27-034,90,28,23,28,0,0,0,28,0,0,,0,,18,101,77,0,0,0,0,0,14,0
