Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Danny Welbeck,18,eng ENG,FW,33-349,90,21,20,1,0,0,0,0,1,0,0,0,0,17,0,0
Georginio Rutter,14,fr FRA,FW,22-203,65,13,11,2,0,0,0,0,0,0,0,0,0,11,0,0
Brajan Gruda,8,de GER,RM,20-162,25,9,9,0,0,0,0,0,0,0,0,0,0,7,0,0
Kaoru Mitoma,22,jp JPN,LM,27-173,89,31,29,1,0,0,0,2,1,0,0,0,0,21,1,2
Jakub Moder,15,pl POL,LM,25-216,1,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0
Yasin Ayari,26,se SWE,CM,21-034,45,23,22,1,1,0,0,1,0,0,0,0,0,19,0,0
Carlos Baleba,20,cm CMR,CM,20-311,45,19,19,0,0,0,0,0,0,0,0,0,0,18,0,0
Jack Hinshelwood,41,eng ENG,CM,19-212,56,28,27,1,1,0,1,0,0,0,0,0,0,26,0,0
Matt O'Riley,33,dk DEN,CM,23-354,34,9,8,1,1,0,0,0,0,0,0,0,0,7,0,0
Simon Adingra,11,ci CIV,RM,22-313,64,9,9,0,0,0,0,0,0,0,0,0,0,9,0,0
João Pedro,9,br BRA,FW,23-044,26,16,16,0,0,1,0,0,0,0,0,0,0,10,0,1
Pervis Estupiñán,30,ec ECU,LB,26-293,90,45,40,5,0,0,0,3,5,0,0,0,0,38,0,1
Igor,3,br BRA,CB,26-276,90,79,73,5,1,0,1,0,1,0,0,0,0,73,1,0
Jan Paul van Hecke,29,nl NED,CB,24-154,90,75,74,1,1,1,0,1,0,0,0,0,0,72,0,0
Joël Veltman,34,nl NED,RB,32-299,90,42,35,6,2,0,0,1,4,0,0,0,0,35,1,1
Bart Verbruggen,1,nl NED,GK,22-083,90,30,23,7,3,0,0,0,0,0,0,0,0,25,0,0
