Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
Marshall Munetsi,5,zw ZIM,"CM,FW",28-245,90,5,3,2,3,0,3,6,50.0,3,1,0,1,1,6,5,0
Matheus Cunha,10,br BRA,"AM,FW",25-271,88,1,1,0,1,0,0,1,0.0,1,0,0,0,0,1,0,0
Tommy Doyle,20,eng ENG,AM,23-128,2,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Jean-Ricner Bellegarde,27,fr FRA,"AM,CM",26-240,79,4,2,1,3,0,2,2,100.0,0,0,0,0,0,4,0,0
Pablo Sarabia,21,es ESP,AM,32-287,11,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
João Gomes,8,br BRA,CM,24-010,45,2,1,1,1,0,2,2,100.0,0,0,0,0,0,2,3,0
Jørgen Strand Larsen,9,no NOR,FW,25-016,45,2,1,0,1,1,2,3,66.7,1,0,0,0,0,2,2,0
André,7,br BRA,CM,23-221,90,1,1,0,1,0,1,2,50.0,1,0,0,0,0,1,2,0
Rayan Aït-Nouri,3,dz ALG,WB,23-261,79,4,1,2,2,0,2,6,33.3,4,2,0,2,0,4,3,0
Pedro Lima,37,br BRA,WB,18-236,11,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,1,0
Nélson Semedo,22,pt POR,WB,31-098,90,2,0,1,1,0,0,0,,0,1,0,1,1,3,3,0
Toti Gomes,24,pt POR,CB,26-037,90,4,2,2,2,0,2,2,100.0,0,1,1,0,4,8,4,1
Santiago Bueno,4,uy URU,CB,26-105,72,3,2,3,0,0,0,0,,0,1,0,1,1,4,7,0
Nasser Djiga,34,bf BFA,CB,22-099,18,0,0,0,0,0,0,0,,0,0,0,0,2,2,2,1
Matt Doherty,2,ie IRL,CB,33-037,90,2,1,2,0,0,2,2,100.0,0,4,2,2,0,2,4,1
José Sá,1,pt POR,GK,32-036,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,4,0
