Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Marshall Munetsi,5,zw ZIM,"CM,FW",28-245,90,47,4,9,30,8,3,47,0,0,,0,,22,75,28,1,0,1,6,0,26,5
Matheus Cunha,10,br BRA,"AM,FW",25-271,88,56,0,2,30,26,3,56,3,1,33.3,1,33.3,26,141,84,2,2,0,1,5,37,3
Tommy Doyle,20,eng ENG,AM,23-128,2,8,0,2,4,2,0,8,1,1,100.0,0,0.0,5,25,8,0,0,0,0,0,5,0
Jean-Ricner Bellegarde,27,fr FRA,"AM,CM",26-240,79,48,2,7,37,7,2,48,1,1,100.0,0,0.0,27,156,92,2,2,0,1,1,29,2
Pablo Sarabia,21,es ESP,AM,32-287,11,17,0,3,10,4,1,17,0,0,,0,,14,33,13,0,0,0,0,0,13,1
João Gomes,8,br BRA,CM,24-010,45,21,3,7,11,3,1,21,1,0,0.0,0,0.0,5,30,0,0,0,0,1,1,12,1
Jørgen Strand Larsen,9,no NOR,FW,25-016,45,19,1,3,9,7,1,19,0,0,,0,,10,66,50,2,2,1,4,0,14,4
André,7,br BRA,CM,23-221,90,56,4,19,35,3,0,56,1,0,0.0,1,100.0,35,137,47,0,0,0,0,0,38,1
Rayan Aït-Nouri,3,dz ALG,WB,23-261,79,51,3,13,28,10,1,51,3,3,100.0,0,0.0,27,103,44,2,1,0,2,1,28,3
Pedro Lima,37,br BRA,WB,18-236,11,11,0,2,6,4,1,11,1,1,100.0,0,0.0,8,44,36,1,1,0,0,0,8,2
Nélson Semedo,22,pt POR,WB,31-098,90,51,3,14,24,13,1,51,3,1,33.3,1,33.3,28,154,67,2,0,1,1,0,27,3
Toti Gomes,24,pt POR,CB,26-037,90,81,5,33,45,3,1,81,1,1,100.0,0,0.0,46,236,132,3,2,0,1,0,52,0
Santiago Bueno,4,uy URU,CB,26-105,72,50,15,33,17,0,0,50,0,0,,0,,29,115,42,0,0,0,0,0,30,0
Nasser Djiga,34,bf BFA,CB,22-099,18,14,2,8,6,0,0,14,0,0,,0,,7,25,0,0,0,0,1,2,7,1
Matt Doherty,2,ie IRL,CB,33-037,90,54,9,27,23,4,1,54,0,0,,0,,25,85,48,1,0,1,1,0,25,2
José Sá,1,pt POR,GK,32-036,90,51,40,51,0,0,0,51,0,0,,0,,28,128,77,0,0,0,0,0,23,0
