Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
Liam Delap,19,eng ENG,FW,22-056,80,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,2,0
George Hirst,27,sct SCO,FW,26-049,10,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Julio Enciso,9,py PAR,LW,21-072,90,1,1,1,0,0,1,2,50.0,1,0,0,0,0,1,1,0
Ben Johnson,18,eng ENG,"RW,RB",25-071,90,2,2,2,0,0,1,3,33.3,2,3,0,3,0,2,6,0
Nathan Broadhead,33,wls WAL,AM,27-000,64,1,0,0,1,0,0,2,0.0,2,2,1,1,0,1,0,0
Jack Taylor,14,ie IRL,"DM,AM",26-286,26,1,1,0,0,1,1,1,100.0,0,0,0,0,0,1,2,0
Jens Cajuste,12,se SWE,DM,25-238,80,1,0,1,0,0,1,1,100.0,0,1,0,1,1,2,1,0
Conor Chaplin,10,eng ENG,AM,28-048,10,1,0,1,0,0,0,0,,0,0,0,0,0,1,0,0
Sam Morsy,5,eg EGY,DM,33-207,90,2,2,1,1,0,1,2,50.0,1,2,1,1,1,3,0,0
Conor Townsend,22,eng ENG,LB,32-032,80,0,0,0,0,0,0,1,0.0,1,2,2,0,0,0,2,0
Leif Davis,3,eng ENG,LB,25-083,10,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Cameron Burgess,15,au AUS,CB,29-166,90,1,0,1,0,0,1,1,100.0,0,0,0,0,0,1,7,0
Dara O'Shea,26,ie IRL,CB,26-032,90,1,0,1,0,0,0,0,,0,2,2,0,1,2,10,0
Axel Tuanzebe,40,cd COD,RB,27-142,80,1,0,1,0,0,0,1,0.0,1,1,1,0,1,2,3,0
Jaden Philogene Bidace,29,eng ENG,"RW,RB",23-056,10,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Alex Palmer,31,eng ENG,GK,28-238,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
