Player,Nation,Age,Min,SoTA,GA,Saves,Save%,PSxG,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,AvgDist
Matz Sels,be BEL,32-292,90,2,1,1,50.0,0.3,3,5,60.0,11,1,36.4,32.9,4,25.0,28.8,11,2,18.2,1,10.8
