Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
Liam Delap,19,eng ENG,FW,21-310,83,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0
Ali Al Hamadi,16,iq IRQ,FW,22-288,7,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Omari Hutchinson,20,eng ENG,"LW,RM",21-045,90,1,1,0,1,0,0,2,0.0,2,1,0,1,0,1,0,0
Wes Burns,7,wls WAL,RW,30-021,83,0,0,0,0,0,0,2,0.0,2,0,0,0,2,2,1,0
Ben Johnson,18,eng ENG,RB,24-325,7,1,1,0,1,0,0,0,,0,0,0,0,0,1,0,0
Conor Chaplin,10,eng ENG,AM,27-302,74,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,1,0
Jack Taylor,14,ie IRL,"CM,AM",26-174,16,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Jens Cajuste,12,se SWE,DM,25-126,74,3,0,1,2,0,0,3,0.0,3,0,0,0,2,5,0,0
Jack Clarke,47,eng ENG,"LM,DM",24-021,16,1,0,1,0,0,0,0,,0,0,0,0,0,1,0,0
Sam Morsy,5,eg EGY,"DM,CM",33-095,90,2,0,0,2,0,1,6,16.7,5,1,0,1,2,4,3,0
Leif Davis,3,eng ENG,LB,24-337,90,0,0,0,0,0,0,0,,0,0,0,0,1,1,4,0
Cameron Burgess,15,au AUS,CB,29-054,90,2,2,1,1,0,1,1,100.0,0,4,3,1,1,3,10,0
Dara O'Shea,26,ie IRL,CB,25-285,90,1,0,1,0,0,0,1,0.0,1,2,1,1,0,1,5,1
Harry Clarke,2,eng ENG,"RB,CB",23-287,90,1,0,1,0,0,1,2,50.0,1,1,1,0,2,3,4,1
Arijanet Muric,1,xk KVX,GK,26-037,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
