Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
Jean-Philippe Mateta,14,fr FRA,FW,27-176,80,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Jeffrey Schlupp,15,gh GHA,AM,31-364,10,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
Daichi Kamada,18,jp JPN,AM,28-138,60,2,1,0,2,0,1,3,33.3,2,0,0,0,0,2,0,0
Eddie Nketiah,9,eng ENG,"AM,FW",25-205,30,1,0,0,0,1,1,1,100.0,0,0,0,0,0,1,0,0
Ismaila Sarr,7,sn SEN,AM,26-300,90,3,1,3,0,0,0,0,,0,0,0,0,0,3,1,0
Jefferson Lerma,8,co COL,CM,30-057,67,0,0,0,0,0,0,0,,0,1,1,0,0,0,2,0
Cheick Doucouré,28,ml MLI,CM,24-348,23,1,0,0,0,1,1,2,50.0,1,0,0,0,1,2,1,0
Will Hughes,19,eng ENG,CM,29-248,68,1,1,1,0,0,1,2,50.0,1,2,1,1,0,1,1,0
Justin Devenny,55,nir NIR,CM,21-071,22,1,1,0,0,1,1,1,100.0,0,1,0,1,0,1,1,0
Tyrick Mitchell,3,eng ENG,WB,25-111,90,4,2,3,1,0,0,2,0.0,2,1,1,0,0,4,2,0
Nathaniel Clyne,17,eng ENG,WB,33-260,80,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,2,0
Caleb Kporha,58,eng ENG,WB,18-159,10,2,1,2,0,0,2,2,100.0,0,0,0,0,0,2,1,0
Marc Guéhi,6,eng ENG,CB,24-161,90,6,2,4,1,1,4,4,100.0,0,2,0,2,0,6,4,0
Maxence Lacroix,5,fr FRA,CB,24-259,90,3,2,3,0,0,2,2,100.0,0,0,0,0,2,5,5,0
Chris Richards,26,us USA,CB,24-268,90,1,0,1,0,0,1,2,50.0,1,5,1,4,0,1,6,0
Dean Henderson,1,eng ENG,GK,27-284,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
