Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Jean-Philippe Mateta,14,fr FRA,FW,27-176,80,7,7,0,0,0,0,0,0,0,0,0,0,6,0,0
Jeffrey Schlupp,15,gh GHA,AM,31-364,10,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0
Daichi Kamada,18,jp JPN,AM,28-138,60,14,12,2,2,0,0,1,0,0,0,0,0,9,0,1
Eddie Nketiah,9,eng ENG,"AM,FW",25-205,30,12,11,1,0,0,0,0,0,0,0,0,0,9,0,1
Ismaila Sarr,7,sn SEN,AM,26-300,90,22,22,0,0,0,0,2,0,0,0,0,0,17,0,0
Jefferson Lerma,8,co COL,CM,30-057,67,28,25,3,1,0,0,0,2,0,0,0,0,17,0,1
Cheick Doucouré,28,ml MLI,CM,24-348,23,9,9,0,0,0,0,0,0,0,0,0,0,9,0,0
Will Hughes,19,eng ENG,CM,29-248,68,39,29,10,2,0,0,5,0,3,2,1,0,33,0,1
Justin Devenny,55,nir NIR,CM,21-071,22,15,14,1,1,0,0,1,0,0,0,0,0,11,0,0
Tyrick Mitchell,3,eng ENG,WB,25-111,90,46,39,7,0,0,0,1,7,0,0,0,0,37,0,1
Nathaniel Clyne,17,eng ENG,WB,33-260,80,24,19,4,0,0,0,2,4,0,0,0,0,20,1,0
Caleb Kporha,58,eng ENG,WB,18-159,10,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0
Marc Guéhi,6,eng ENG,CB,24-161,90,63,62,1,1,1,1,2,0,0,0,0,0,49,0,1
Maxence Lacroix,5,fr FRA,CB,24-259,90,64,63,1,0,0,0,0,0,0,0,0,0,56,0,0
Chris Richards,26,us USA,CB,24-268,90,49,47,2,1,0,0,0,1,0,0,0,0,43,0,2
Dean Henderson,1,eng ENG,GK,27-284,90,25,23,2,0,0,0,0,0,0,0,0,0,15,0,0
