Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Jean-Philippe Mateta,14,fr FRA,FW,27-176,80,17,0,1,9,7,4,17,3,1,33.3,1,33.3,12,75,46,1,1,0,1,2,17,2
Jeffrey Schlupp,15,gh GHA,AM,31-364,10,5,0,0,2,3,0,5,0,0,,0,,2,7,6,0,0,0,0,0,3,1
Daichi Kamada,18,jp JPN,AM,28-138,60,19,0,0,15,5,0,19,0,0,,0,,7,32,18,1,1,0,0,1,9,0
Eddie Nketiah,9,eng ENG,"AM,FW",25-205,30,13,0,1,6,6,1,13,0,0,,0,,7,80,50,2,1,0,0,0,11,1
Ismaila Sarr,7,sn SEN,AM,26-300,90,36,0,11,7,18,5,36,1,0,0.0,0,0.0,21,131,73,3,2,1,4,1,21,5
Jefferson Lerma,8,co COL,CM,30-057,67,35,4,9,18,8,2,35,0,0,,0,,10,28,10,0,0,0,2,0,15,1
Cheick Doucouré,28,ml MLI,CM,24-348,23,12,0,2,6,4,0,12,0,0,,0,,8,30,11,0,1,0,0,2,8,0
Will Hughes,19,eng ENG,CM,29-248,68,45,1,12,25,10,2,45,0,0,,0,,18,99,53,1,0,0,1,1,25,0
Justin Devenny,55,nir NIR,CM,21-071,22,19,0,4,9,7,0,19,0,0,,0,,11,46,15,0,0,0,2,1,14,1
Tyrick Mitchell,3,eng ENG,WB,25-111,90,53,4,21,18,14,0,53,0,0,,0,,30,140,64,1,3,0,0,1,28,7
Nathaniel Clyne,17,eng ENG,WB,33-260,80,27,1,10,9,8,1,27,1,0,0.0,1,100.0,16,79,59,2,1,1,0,0,17,2
Caleb Kporha,58,eng ENG,WB,18-159,10,6,1,4,0,2,0,6,0,0,,0,,2,9,1,0,0,0,0,2,2,0
Marc Guéhi,6,eng ENG,CB,24-161,90,74,9,35,34,7,1,74,3,3,100.0,0,0.0,47,248,150,1,2,0,0,0,51,0
Maxence Lacroix,5,fr FRA,CB,24-259,90,77,19,42,34,2,2,77,0,0,,0,,50,190,75,0,0,0,1,0,56,0
Chris Richards,26,us USA,CB,24-268,90,62,6,33,25,4,0,62,1,0,0.0,1,100.0,31,136,73,0,1,0,0,0,38,0
Dean Henderson,1,eng ENG,GK,27-284,90,28,19,28,0,0,0,28,0,0,,0,,21,127,33,0,0,0,0,0,21,0
