Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Alexander Isak,14,se SWE,"FW,LW",25-074,90,27,23,4,0,2,0,2,0,0,0,0,0,19,0,1
Anthony Gordon,10,eng ENG,LW,23-284,86,35,26,7,2,1,0,4,3,2,0,2,0,22,2,1
Callum Wilson,9,eng ENG,FW,32-281,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jacob Murphy,23,eng ENG,RW,29-284,73,16,14,1,0,0,0,3,1,0,0,0,0,9,1,1
Harvey Barnes,11,eng ENG,RW,26-361,17,6,6,0,0,0,0,0,0,0,0,0,0,5,0,1
Joelinton,7,br BRA,LM,28-112,86,35,32,3,3,1,0,0,0,0,0,0,0,31,0,0
Joe Willock,28,eng ENG,LM,25-106,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bruno Guimarães,39,br BRA,CM,27-018,90,27,26,1,1,0,1,1,0,0,0,0,0,23,0,2
Sandro Tonali,8,it ITA,RM,24-210,86,42,39,3,0,0,0,2,0,3,2,0,0,33,0,1
Sean Longstaff,36,eng ENG,RM,27-035,4,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0
Lewis Hall,20,eng ENG,LB,20-087,90,53,39,13,4,0,0,3,9,0,0,0,0,39,1,1
Dan Burn,33,eng ENG,CB,32-209,90,34,33,1,1,0,0,0,0,0,0,0,0,28,0,1
Fabian Schär,5,ch SUI,CB,32-350,90,53,50,3,3,0,1,0,0,0,0,0,0,40,0,1
Valentino Livramento,21,eng ENG,RB,22-022,90,47,40,7,0,0,0,1,7,0,0,0,0,39,0,0
Nick Pope,22,eng ENG,GK,32-229,90,25,18,7,1,0,0,0,0,0,0,0,0,18,0,0
