Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Armando Broja,22,al ALB,FW,23-214,63,0,0,0,0,1,0,0,0,0,0,0,0,1,2,3,40.0
Beto,14,gw GNB,FW,27-071,27,0,0,0,0,1,0,0,0,0,0,0,0,2,2,1,66.7
Iliman Ndiaye,10,sn SEN,LW,25-037,66,0,0,0,3,0,0,0,0,0,0,0,0,3,0,2,0.0
Carlos Alcaraz,24,ar ARG,LW,22-133,24,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,50.0
Jack Harrison,11,eng ENG,RW,28-143,89,0,0,0,1,1,0,14,0,0,0,0,0,1,0,1,0.0
Dwight McNeil,7,eng ENG,RW,25-141,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
Abdoulaye Doucouré,16,ml MLI,AM,32-101,90,1,0,0,2,0,0,1,0,1,0,0,0,7,1,3,25.0
James Garner,37,eng ENG,DM,24-030,90,0,0,0,1,3,0,4,0,3,0,0,0,4,1,1,50.0
Idrissa Gana Gueye,27,sn SEN,DM,35-198,90,1,0,0,2,1,0,1,0,1,0,0,0,8,0,1,0.0
Vitaliy Mykolenko,19,ua UKR,LB,25-318,90,0,0,0,0,1,1,3,0,1,0,0,0,2,2,1,66.7
Jarrad Branthwaite,32,eng ENG,CB,22-289,90,1,0,0,2,1,0,0,0,0,0,0,0,5,9,1,90.0
James Tarkowski,6,eng ENG,CB,32-144,90,0,0,0,1,0,0,0,1,0,0,0,0,5,4,1,80.0
Jake O'Brien,15,ie IRL,RB,23-332,90,0,0,0,1,0,0,1,0,0,0,0,0,3,1,2,33.3
Jordan Pickford,1,eng ENG,GK,31-036,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
