Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Alexander Isak,14,se SWE,FW,25-036,90,25,20,5,0,0,0,0,2,0,0,0,0,18,0,1
Harvey Barnes,11,eng ENG,LW,26-323,67,15,15,0,0,0,0,2,0,0,0,0,0,11,0,1
Joe Willock,28,eng ENG,LW,25-068,23,12,12,0,0,0,0,0,0,0,0,0,0,9,0,0
Miguel Almirón,24,py PAR,RW,30-260,67,15,13,1,0,0,0,0,1,0,0,0,0,9,1,1
Jacob Murphy,23,eng ENG,RW,29-246,23,14,12,2,0,0,0,2,1,1,1,0,0,9,0,1
Joelinton,7,br BRA,LM,28-074,88,40,39,1,0,1,0,0,1,0,0,0,0,34,0,1
William Osula,18,dk DEN,LM,21-084,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bruno Guimarães,39,br BRA,CM,26-346,90,59,57,2,2,1,0,0,0,0,0,0,0,51,0,0
Sandro Tonali,8,it ITA,RM,24-172,67,18,18,0,0,0,0,1,0,0,0,0,0,13,0,1
Sean Longstaff,36,eng ENG,RM,26-363,23,12,12,0,0,0,0,0,0,0,0,0,0,10,0,0
Lewis Hall,20,eng ENG,LB,20-049,88,68,49,19,4,0,0,5,12,3,3,0,0,54,0,4
Lloyd Kelly,25,eng ENG,LB,26-021,2,4,3,1,1,0,0,0,0,0,0,0,0,2,0,0
Dan Burn,33,eng ENG,CB,32-171,90,69,69,0,0,0,0,1,0,0,0,0,0,62,0,0
Fabian Schär,5,ch SUI,CB,32-312,90,60,57,3,3,0,0,0,0,0,0,0,0,49,0,1
Valentino Livramento,21,eng ENG,RB,21-350,90,47,43,4,0,0,0,0,4,0,0,0,0,39,0,1
Nick Pope,22,eng ENG,GK,32-191,90,37,26,11,4,0,0,0,0,0,0,0,0,30,0,0
