Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Beto,14,gw GNB,FW,27-043,78,13,13,0,0,0,0,0,0,0,0,0,0,10,0,0
Armando Broja,22,al ALB,FW,23-186,12,4,4,0,0,0,0,0,0,0,0,0,0,3,0,0
Carlos Alcaraz,24,ar ARG,"LW,LM,AM",22-105,90,50,43,7,2,0,1,6,2,3,2,1,0,39,0,0
Jack Harrison,11,eng ENG,"RW,LW",28-115,78,37,33,4,1,0,0,10,1,2,2,0,0,25,0,2
Youssef Chermiti,17,pt POR,FW,20-295,12,5,5,0,0,0,0,0,0,0,0,0,0,2,0,0
Abdoulaye Doucouré,16,ml MLI,AM,32-073,67,28,28,0,0,0,0,1,0,0,0,0,0,21,0,1
Jesper Lindstrøm,29,dk DEN,"RM,RW",25-014,23,19,19,0,0,0,0,0,0,0,0,0,0,16,0,2
James Garner,37,eng ENG,DM,24-002,78,56,52,4,1,0,0,4,0,1,0,0,0,51,0,1
Tim Iroegbunam,42,eng ENG,CM,21-258,12,6,6,0,0,0,0,0,0,0,0,0,0,6,0,0
Idrissa Gana Gueye,27,sn SEN,"DM,CM",35-170,90,50,50,0,0,0,0,0,0,0,0,0,0,47,0,0
Vitaliy Mykolenko,19,ua UKR,LB,25-290,90,59,46,13,1,0,0,6,12,0,0,0,0,47,0,0
Jarrad Branthwaite,32,eng ENG,CB,22-261,90,65,62,3,1,0,0,0,1,0,0,0,0,54,0,0
James Tarkowski,6,eng ENG,CB,32-116,90,57,55,1,1,0,0,0,0,0,0,0,0,45,1,0
Jake O'Brien,15,ie IRL,RB,23-304,90,58,53,5,0,0,0,7,5,0,0,0,0,47,0,1
Jordan Pickford,1,eng ENG,GK,31-008,90,43,39,4,1,0,0,0,0,0,0,0,0,33,0,0
