Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Jáder Durán,9,co COL,FW,21-008,79,20,20,0,0,0,0,0,0,0,0,0,0,15,0,0
Ollie Watkins,11,eng ENG,FW,28-357,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Morgan Rogers,27,eng ENG,LW,22-148,89,36,36,0,0,2,0,0,0,0,0,0,0,30,0,1
Emi Buendía,10,ar ARG,LW,27-362,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
John McGinn,7,sct SCO,RW,30-064,90,22,22,0,0,3,0,1,0,0,0,0,0,18,0,0
Youri Tielemans,8,be BEL,AM,27-228,90,38,32,5,1,1,0,2,0,2,2,0,0,28,1,2
Amadou Onana,24,be BEL,DM,23-127,90,49,49,0,0,0,0,0,0,0,0,0,0,44,0,1
Boubacar Kamara,44,fr FRA,DM,25-028,90,58,57,1,1,0,0,0,0,0,0,0,0,53,0,0
Lucas Digne,12,fr FRA,LB,31-154,90,47,36,11,0,0,0,3,8,3,3,0,0,36,0,2
Pau Torres,14,es ESP,CB,27-340,90,64,60,3,2,1,2,0,0,0,0,0,0,57,1,0
Ezri Konsa,4,eng ENG,CB,27-059,90,46,42,4,3,0,0,0,0,0,0,0,0,42,0,1
Matty Cash,2,pl POL,RB,27-136,90,30,25,5,0,0,0,0,5,0,0,0,0,26,0,2
Emiliano Martínez,23,ar ARG,GK,32-110,90,41,36,4,0,0,0,0,0,0,0,0,0,34,1,0
