Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Patson Daka,20,zm ZAM,FW,26-078,90,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2,33.3
Stephy Mavididi,10,eng ENG,LW,26-209,86,0,0,0,0,0,0,3,2,1,0,0,0,4,0,0,
Bobby De Cordova-Reid,14,jm JAM,LW,31-328,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
Jordan Ayew,18,gh GHA,"RW,AM",33-106,90,1,0,0,1,7,0,2,2,1,0,0,0,4,4,0,100.0
Bilal El Khannouss,11,ma MAR,AM,20-230,63,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,
Facundo Buonanotte,40,ar ARG,"AM,RW",20-003,27,0,0,0,1,2,1,0,0,1,0,0,0,0,0,2,0.0
Boubakary Soumaré,24,fr FRA,DM,25-303,90,0,0,0,1,1,0,0,3,0,0,0,0,3,1,0,100.0
Harry Winks,8,eng ENG,DM,28-328,64,0,0,0,1,1,0,0,0,0,0,0,0,2,1,0,100.0
Oliver Skipp,22,eng ENG,DM,24-101,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Victor Bernth Kristiansen,16,dk DEN,LB,22-010,90,0,0,0,0,0,0,1,2,0,0,0,0,5,1,1,50.0
Jannik Vestergaard,23,dk DEN,CB,32-145,90,1,0,0,1,1,0,0,2,1,0,0,0,4,0,1,0.0
Conor Coady,4,eng ENG,CB,31-305,89,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,40.0
Caleb Okoli,5,it ITA,CB,23-166,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
James Justin,2,eng ENG,RB,26-307,90,0,0,0,0,3,0,0,3,0,0,0,0,3,3,2,60.0
Jakub Stolarczyk,41,pl POL,GK,24-007,90,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,100.0
