Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Patson Daka,20,zm ZAM,FW,26-078,90,10,9,1,0,1,0,0,1,0,0,0,0,7,0,1
Stephy Mavididi,10,eng ENG,LW,26-209,86,16,16,0,0,1,0,3,0,0,0,0,0,13,0,1
Bobby De Cordova-Reid,14,jm JAM,LW,31-328,4,2,1,1,1,0,0,0,0,0,0,0,0,2,0,0
Jordan Ayew,18,gh GHA,"RW,AM",33-106,90,29,26,3,2,0,1,2,0,1,0,1,0,15,0,1
Bilal El Khannouss,11,ma MAR,AM,20-230,63,16,12,4,1,0,0,0,0,0,0,0,0,15,0,0
Facundo Buonanotte,40,ar ARG,"AM,RW",20-003,27,11,9,2,1,0,0,0,0,0,0,0,0,7,0,0
Boubakary Soumaré,24,fr FRA,DM,25-303,90,32,31,1,1,0,0,0,0,0,0,0,0,25,0,0
Harry Winks,8,eng ENG,DM,28-328,64,25,25,0,0,0,0,0,0,0,0,0,0,19,0,1
Oliver Skipp,22,eng ENG,DM,24-101,26,8,8,0,0,0,0,0,0,0,0,0,0,7,0,0
Victor Bernth Kristiansen,16,dk DEN,LB,22-010,90,28,21,7,2,0,0,1,5,0,0,0,0,22,0,0
Jannik Vestergaard,23,dk DEN,CB,32-145,90,40,37,3,1,0,0,0,0,0,0,0,0,34,0,0
Conor Coady,4,eng ENG,CB,31-305,89,41,36,3,3,0,1,0,0,0,0,0,0,33,2,1
Caleb Okoli,5,it ITA,CB,23-166,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
James Justin,2,eng ENG,RB,26-307,90,36,27,9,2,0,0,0,7,0,0,0,0,26,0,2
Jakub Stolarczyk,41,pl POL,GK,24-007,90,44,27,17,6,0,0,0,0,0,0,0,0,31,0,0
