Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Jamie Vardy,9,eng ENG,FW,37-296,90,16,0,0,8,8,6,16,0,0,,0,,11,49,30,1,1,1,1,0,14,6
Stephy Mavididi,10,eng ENG,LW,26-155,70,34,1,5,13,18,4,34,4,3,75.0,1,25.0,19,157,91,4,3,1,2,1,23,7
Kasey McAteer,35,ie IRL,"LW,WB",22-346,20,20,2,8,6,7,1,20,1,0,0.0,0,0.0,12,65,37,1,1,0,0,0,10,1
Abdul Fatawu Issahaku,7,gh GHA,"RW,WB",20-239,90,50,4,11,19,24,11,50,12,5,41.7,6,50.0,35,302,133,5,2,6,3,1,34,10
Facundo Buonanotte,40,ar ARG,AM,19-315,90,48,2,5,23,20,5,48,5,3,60.0,2,40.0,31,217,115,3,1,2,3,0,33,4
Harry Winks,8,eng ENG,"DM,CM",28-274,90,67,3,17,38,13,0,67,0,0,,0,,36,179,117,4,0,0,1,0,37,0
Wilfred Ndidi,6,ng NGA,DM,27-322,70,35,6,11,13,11,1,35,0,0,,0,,19,74,24,0,2,0,2,1,18,3
Boubakary Soumaré,24,fr FRA,"DM,CB",25-249,20,16,0,2,11,4,1,16,1,0,0.0,1,100.0,10,43,19,0,0,0,0,0,13,1
Victor Bernth Kristiansen,16,dk DEN,LB,21-322,85,58,4,20,27,11,1,58,2,0,0.0,2,100.0,30,163,75,3,1,0,0,1,30,2
Jordan Ayew,18,gh GHA,FW,33-052,5,6,0,0,0,6,6,6,0,0,,0,,3,27,22,1,0,1,0,0,4,1
Jannik Vestergaard,23,dk DEN,CB,32-091,90,88,15,37,49,2,0,88,0,0,,0,,53,231,105,1,1,0,1,0,59,1
Wout Faes,3,be BEL,CB,26-213,90,63,5,20,40,3,2,63,1,1,100.0,0,0.0,38,160,126,1,0,0,0,0,40,0
Ricardo Pereira,21,pt POR,RB,31-027,79,43,1,14,23,6,1,43,0,0,,0,,24,65,27,1,0,1,0,0,26,1
Bilal El Khannouss,11,ma MAR,"CM,RB",20-176,11,9,0,1,2,6,1,9,0,0,,0,,4,28,16,0,0,0,1,0,3,0
Mads Hermansen,30,dk DEN,GK,24-114,90,43,29,41,2,0,0,43,0,0,,0,,27,98,49,0,0,0,0,0,25,0
