Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
Jamie Vardy,9,eng ENG,FW,37-296,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Stephy Mavididi,10,eng ENG,LW,26-155,70,1,1,0,0,1,1,1,100.0,0,1,0,1,0,1,1,0
Kasey McAteer,35,ie IRL,"LW,WB",22-346,20,2,1,2,0,0,1,1,100.0,0,0,0,0,0,2,0,0
Abdul Fatawu Issahaku,7,gh GHA,"RW,WB",20-239,90,3,1,2,1,0,2,3,66.7,1,1,0,1,1,4,1,0
Facundo Buonanotte,40,ar ARG,AM,19-315,90,0,0,0,0,0,0,2,0.0,2,3,1,2,0,0,0,0
Harry Winks,8,eng ENG,"DM,CM",28-274,90,1,1,1,0,0,1,3,33.3,2,0,0,0,0,1,3,0
Wilfred Ndidi,6,ng NGA,DM,27-322,70,1,0,1,0,0,1,1,100.0,0,3,3,0,1,2,2,0
Boubakary Soumaré,24,fr FRA,"DM,CB",25-249,20,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Victor Bernth Kristiansen,16,dk DEN,LB,21-322,85,6,5,5,0,1,4,4,100.0,0,1,0,1,1,7,1,0
Jordan Ayew,18,gh GHA,FW,33-052,5,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Jannik Vestergaard,23,dk DEN,CB,32-091,90,3,0,3,0,0,0,1,0.0,1,1,1,0,1,4,6,1
Wout Faes,3,be BEL,CB,26-213,90,3,2,2,1,0,1,2,50.0,1,1,1,0,0,3,3,0
Ricardo Pereira,21,pt POR,RB,31-027,79,1,0,0,0,1,0,1,0.0,1,2,0,2,0,1,0,0
Bilal El Khannouss,11,ma MAR,"CM,RB",20-176,11,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Mads Hermansen,30,dk DEN,GK,24-114,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
