Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Kai Havertz,29,de GER,FW,25-176,90,17,17,0,0,0,0,0,0,0,0,0,0,14,0,0
Gabriel Martinelli,11,br BRA,LW,23-169,70,11,11,0,0,0,0,2,0,0,0,0,0,6,0,1
Leandro Trossard,19,be BEL,LW,30-000,20,7,7,0,0,1,0,1,0,0,0,0,0,5,0,0
Bukayo Saka,7,eng ENG,RW,23-090,90,30,23,7,0,0,0,9,0,7,7,0,0,20,0,0
Declan Rice,41,eng ENG,"LM,CM",25-325,90,47,39,8,2,0,0,7,0,6,6,0,0,38,0,0
Thomas Partey,5,gh GHA,"CM,RB",31-174,90,64,61,3,1,1,0,0,2,0,0,0,0,58,0,2
Martin Ødegaard,8,no NOR,RM,25-353,89,46,46,0,0,1,0,1,0,0,0,0,0,40,0,1
Jorginho,20,it ITA,RM,32-350,1,9,9,0,0,0,0,0,0,0,0,0,0,8,0,0
Oleksandr Zinchenko,17,ua UKR,LB,27-355,70,55,42,12,2,0,0,2,9,0,0,0,0,45,1,0
Mikel Merino,23,es ESP,LM,28-165,20,9,9,0,0,0,0,0,0,0,0,0,0,8,0,0
Jakub Kiwior,15,pl POL,CB,24-293,90,55,53,2,0,0,0,0,0,0,0,0,0,47,0,0
William Saliba,2,fr FRA,CB,23-255,90,71,67,4,3,0,1,0,0,0,0,0,0,67,0,0
Jurriën Timber,12,nl NED,"RB,LB",23-170,90,43,36,6,1,0,0,1,5,0,0,0,0,35,1,1
David Raya,22,es ESP,GK,29-080,90,44,42,2,1,0,0,0,0,0,0,0,0,34,0,0
