Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
Liam Delap,19,eng ENG,FW,21-346,72,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
George Hirst,27,sct SCO,FW,25-339,18,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Jack Clarke,47,eng ENG,LM,24-057,63,2,1,2,0,0,1,1,100.0,0,0,0,0,0,2,1,1
Jaden Philogene Bidace,29,eng ENG,LM,22-346,27,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,0,0
Jens Cajuste,12,se SWE,CM,25-162,63,0,0,0,0,0,0,0,,0,2,1,1,3,3,2,1
Massimo Luongo,25,au AUS,CM,32-116,27,3,2,1,1,1,0,1,0.0,1,1,0,1,0,3,0,0
Sam Morsy,5,eg EGY,CM,33-131,90,2,2,2,0,0,1,1,100.0,0,0,0,0,1,3,2,2
Omari Hutchinson,20,eng ENG,RM,21-081,72,0,0,0,0,0,0,2,0.0,2,1,0,1,0,0,0,0
Jack Taylor,14,ie IRL,RM,26-210,18,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,0,0
Leif Davis,3,eng ENG,LB,25-007,90,1,0,1,0,0,0,0,,0,1,0,1,1,2,2,0
Cameron Burgess,15,au AUS,CB,29-090,90,2,2,2,0,0,2,2,100.0,0,3,2,1,3,5,6,0
Dara O'Shea,26,ie IRL,CB,25-321,90,1,0,1,0,0,0,0,,0,0,0,0,0,1,2,0
Ben Godfrey,44,eng ENG,CB,27-004,63,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Axel Tuanzebe,40,cd COD,CB,27-066,27,0,0,0,0,0,0,0,,0,1,1,0,0,0,1,0
Ben Johnson,18,eng ENG,RB,24-361,90,2,2,1,1,0,1,4,25.0,3,1,0,1,0,2,3,0
Christian Walton,28,eng ENG,GK,29-071,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
