Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Liam Delap,19,eng ENG,FW,21-346,72,12,0,2,8,3,1,12,5,4,80.0,1,20.0,11,150,101,5,2,1,1,1,12,3
George Hirst,27,sct SCO,FW,25-339,18,3,0,1,1,1,0,3,0,0,,0,,2,1,0,0,0,0,1,0,3,0
Jack Clarke,47,eng ENG,LM,24-057,63,21,1,6,9,6,0,21,1,1,100.0,0,0.0,12,80,48,2,1,0,2,0,15,1
Jaden Philogene Bidace,29,eng ENG,LM,22-346,27,13,0,4,6,4,0,13,0,0,,0,,9,60,25,1,1,0,1,0,9,2
Jens Cajuste,12,se SWE,CM,25-162,63,32,2,10,17,5,1,32,1,0,0.0,1,100.0,14,36,12,0,1,0,1,0,18,0
Massimo Luongo,25,au AUS,CM,32-116,27,12,1,3,4,5,1,12,0,0,,0,,7,26,4,0,0,0,0,1,7,0
Sam Morsy,5,eg EGY,CM,33-131,90,52,4,20,22,10,1,52,1,0,0.0,1,100.0,29,141,40,1,0,1,0,0,33,0
Omari Hutchinson,20,eng ENG,RM,21-081,72,33,0,7,15,12,2,33,5,2,40.0,1,20.0,18,88,25,0,0,0,2,2,19,3
Jack Taylor,14,ie IRL,RM,26-210,18,4,0,3,2,1,0,4,1,0,0.0,0,0.0,3,18,8,0,0,0,0,1,3,1
Leif Davis,3,eng ENG,LB,25-007,90,44,1,13,11,21,2,44,4,0,0.0,2,50.0,30,163,87,3,1,1,0,0,31,7
Cameron Burgess,15,au AUS,CB,29-090,90,58,13,38,18,2,1,58,0,0,,0,,35,164,58,0,0,0,0,0,39,0
Dara O'Shea,26,ie IRL,CB,25-321,90,67,15,47,15,5,1,67,0,0,,0,,45,123,38,0,0,0,0,0,53,0
Ben Godfrey,44,eng ENG,CB,27-004,63,49,2,19,24,6,1,49,0,0,,0,,29,170,53,1,2,0,2,1,34,0
Axel Tuanzebe,40,cd COD,CB,27-066,27,8,0,6,2,0,0,8,0,0,,0,,3,7,6,0,0,0,0,0,4,0
Ben Johnson,18,eng ENG,RB,24-361,90,35,2,13,9,13,2,35,1,0,0.0,1,100.0,17,55,21,0,1,0,2,1,23,4
Christian Walton,28,eng ENG,GK,29-071,90,32,31,32,0,0,0,32,0,0,,0,,19,72,30,0,0,0,0,0,16,0
