Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
Jean-Philippe Mateta,14,fr FRA,FW,27-121,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,0
Eberechi Eze,10,eng ENG,AM,26-120,90,3,0,1,1,1,2,4,50.0,2,2,0,2,0,3,1,0
Ismaila Sarr,7,sn SEN,AM,26-245,66,1,1,0,1,0,0,1,0.0,1,1,0,1,0,1,1,0
Eddie Nketiah,9,eng ENG,AM,25-150,24,3,2,1,1,1,2,2,100.0,0,0,0,0,0,3,1,0
Jefferson Lerma,8,co COL,CM,30-002,21,1,0,0,1,0,1,1,100.0,0,2,0,2,1,2,0,0
Will Hughes,19,eng ENG,CM,29-193,69,3,2,1,1,1,2,4,50.0,2,1,0,1,2,5,1,0
Adam Wharton,20,eng ENG,CM,20-147,87,4,2,2,2,0,1,3,33.3,2,2,0,2,3,7,4,0
Daichi Kamada,18,jp JPN,CM,28-083,3,1,0,0,1,0,0,0,,0,1,1,0,0,1,0,0
Tyrick Mitchell,3,eng ENG,WB,25-056,90,1,1,1,0,0,1,2,50.0,1,1,0,1,1,2,5,0
Daniel Muñoz,12,co COL,WB,28-154,90,9,5,4,3,2,3,4,75.0,1,1,0,1,1,10,4,0
Marc Guéhi,6,eng ENG,CB,24-106,90,0,0,0,0,0,0,0,,0,5,2,3,0,0,7,0
Maxence Lacroix,5,fr FRA,CB,24-204,90,3,3,3,0,0,1,1,100.0,0,0,0,0,2,5,4,0
Trevoh Chalobah,27,eng ENG,CB,25-114,90,3,3,0,2,1,3,3,100.0,0,2,0,2,1,4,7,0
Dean Henderson,1,eng ENG,GK,27-229,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
