Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Jean-Philippe Mateta,14,fr FRA,FW,27-121,90,1,0,0,1,0,1,0,0,0,0,0,0,5,3,3,50.0
Eberechi Eze,10,eng ENG,AM,26-120,90,0,0,0,1,2,1,6,0,0,0,0,0,4,0,2,0.0
Ismaila Sarr,7,sn SEN,AM,26-245,66,0,0,0,1,1,0,3,0,1,0,0,0,3,0,1,0.0
Eddie Nketiah,9,eng ENG,AM,25-150,24,0,0,0,1,0,0,2,0,2,0,0,0,1,2,0,100.0
Jefferson Lerma,8,co COL,CM,30-002,21,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,
Will Hughes,19,eng ENG,CM,29-193,69,1,0,0,1,2,0,7,2,2,0,0,0,4,1,2,33.3
Adam Wharton,20,eng ENG,CM,20-147,87,0,0,0,2,0,0,1,3,2,0,0,0,5,1,2,33.3
Daichi Kamada,18,jp JPN,CM,28-083,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Tyrick Mitchell,3,eng ENG,WB,25-056,90,0,0,0,2,3,0,5,1,1,0,0,0,6,2,0,100.0
Daniel Muñoz,12,co COL,WB,28-154,90,1,0,0,5,0,0,4,1,5,0,0,0,7,2,2,50.0
Marc Guéhi,6,eng ENG,CB,24-106,90,0,0,0,0,1,0,0,0,0,0,0,0,4,4,1,80.0
Maxence Lacroix,5,fr FRA,CB,24-204,90,1,0,0,1,0,1,0,2,3,0,0,0,6,2,2,50.0
Trevoh Chalobah,27,eng ENG,CB,25-114,90,0,0,0,1,2,1,1,1,3,0,0,0,6,4,0,100.0
Dean Henderson,1,eng ENG,GK,27-229,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
