Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Rodrigo Muniz,9,br BRA,FW,23-112,79,0,0,0,0,2,0,0,0,0,0,0,0,1,5,3,62.5
Raúl Jiménez,7,mx MEX,FW,33-111,11,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,100.0
Alex Iwobi,17,ng NGA,LW,28-113,90,0,0,0,1,0,0,3,0,0,0,0,0,4,0,1,0.0
Adama Traoré,11,es ESP,RW,28-212,68,0,0,0,0,0,0,2,1,0,0,0,0,2,4,1,80.0
Tom Cairney,10,sct SCO,AM,33-217,22,1,0,0,1,1,0,0,0,1,0,0,0,2,0,2,0.0
Emile Smith Rowe,32,eng ENG,AM,24-027,68,0,0,0,1,1,0,1,0,1,0,0,0,3,0,1,0.0
Harry Wilson,8,wls WAL,RW,27-155,22,1,0,0,1,0,0,0,0,0,0,0,0,3,0,1,0.0
Saša Lukić,20,rs SRB,DM,28-011,90,0,0,0,3,1,0,0,1,1,0,0,0,7,2,1,66.7
Andreas Pereira,18,br BRA,DM,28-236,85,0,0,0,0,3,0,9,0,0,0,0,0,3,2,0,100.0
Harrison Reed,6,eng ENG,DM,29-210,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,
Antonee Robinson,33,us USA,LB,27-016,90,0,0,0,1,0,0,5,3,5,0,0,0,1,0,0,
Calvin Bassey,3,ng NGA,CB,24-237,90,0,0,0,0,1,0,0,0,0,0,0,0,8,0,2,0.0
Issa Diop,31,fr FRA,CB,27-228,90,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,100.0
Kenny Tete,2,nl NED,RB,28-320,90,0,0,0,4,2,0,1,3,2,0,0,0,3,1,1,50.0
Bernd Leno,1,de GER,GK,32-173,90,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
