Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Jarrod Bowen,20,eng ENG,FW,28-045,90,31,1,10,4,18,11,31,4,1,25.0,2,50.0,16,78,27,1,0,1,4,2,12,4
Carlos Soler,4,es ESP,AM,28-032,76,31,2,12,14,5,1,31,2,1,50.0,1,50.0,11,78,58,2,1,0,0,0,16,0
Danny Ings,18,eng ENG,"LW,AM",32-195,14,7,0,1,2,4,1,7,0,0,,0,,4,11,1,0,0,0,0,0,3,0
Mohammed Kudus,14,gh GHA,AM,24-185,90,40,0,13,13,14,5,40,9,2,22.2,7,77.8,23,83,16,0,0,0,2,8,28,2
Andy Irving,39,sct SCO,CM,24-266,76,34,5,14,13,7,0,34,0,0,,0,,11,81,32,0,0,0,0,0,20,2
Lewis Orford,61,eng ENG,"DM,CM",18-351,14,8,1,3,3,2,0,8,0,0,,0,,3,13,2,0,0,0,1,0,2,0
Tomáš Souček,28,cz CZE,"CM,DM",29-342,90,40,10,16,17,8,0,40,0,0,,0,,7,17,9,0,0,0,0,0,15,0
Emerson Palmieri,33,it ITA,WB,30-184,71,23,1,11,5,8,1,23,1,0,0.0,1,100.0,8,14,2,0,0,0,1,0,9,2
Oliver Scarles,57,eng ENG,"WB,LB",19-053,19,15,2,8,2,5,0,15,0,0,,0,,5,18,3,0,2,0,3,0,3,1
Aaron Wan-Bissaka,29,eng ENG,"WB,RB",27-069,90,37,6,14,12,12,2,37,1,0,0.0,1,100.0,16,106,58,2,1,0,0,0,16,5
Aaron Cresswell,3,eng ENG,CB,35-050,86,44,5,21,18,6,0,44,0,0,,0,,13,45,21,0,0,0,0,0,25,0
Luis Guilherme,17,br BRA,RW,18-360,4,11,0,2,1,8,1,11,1,0,0.0,1,100.0,6,75,49,1,1,1,0,0,6,2
Max Kilman,26,eng ENG,CB,27-256,90,37,9,25,11,1,1,37,0,0,,0,,19,71,12,0,0,0,0,0,24,0
Vladimír Coufal,5,cz CZE,CB,32-165,71,32,10,16,12,4,0,32,0,0,,0,,11,43,17,0,0,0,0,0,17,0
Konstantinos Mavropanos,15,gr GRE,CB,27-054,19,14,2,6,4,4,1,14,1,1,100.0,0,0.0,7,47,37,0,0,0,0,0,8,0
Alphonse Areola,23,fr FRA,GK,31-342,90,39,30,38,1,0,0,39,0,0,,0,,17,62,18,0,0,0,0,0,15,0
