Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Paul Onuachu,32,ng NGA,FW,30-309,89,45,1,3,24,19,8,45,3,0,0.0,3,100.0,29,120,28,1,1,0,9,4,40,8
Yukinari Sugawara,16,jp JPN,"AM,FW",24-278,1,1,0,0,0,1,0,1,2,1,50.0,1,50.0,1,13,4,1,0,0,0,0,1,1
Kamaldeen Sulemana,20,gh GHA,AM,23-046,80,31,0,2,22,9,2,31,4,3,75.0,1,25.0,21,156,90,3,3,1,3,2,20,1
Tyler Dibling,33,eng ENG,AM,19-021,10,7,0,2,5,0,0,7,0,0,,0,,4,10,3,0,0,0,1,0,4,0
Mateus Fernandes,18,pt POR,"AM,CM",20-266,90,63,0,6,36,22,2,63,5,4,80.0,1,20.0,37,147,67,2,1,0,2,0,36,5
Lesley Ugochukwu,26,fr FRA,CM,21-007,70,20,0,3,13,5,2,20,0,0,,0,,8,17,2,0,0,0,0,0,7,1
Joe Aribo,7,ng NGA,CM,28-255,20,7,0,2,3,2,0,7,0,0,,0,,4,28,0,0,0,0,1,1,6,0
Flynn Downes,4,eng ENG,CM,26-072,89,44,2,10,25,10,1,44,1,0,0.0,0,0.0,23,79,31,0,2,0,0,1,25,2
Cameron Archer,19,eng ENG,FW,23-255,1,3,1,1,1,1,0,3,0,0,,0,,2,3,3,0,0,0,0,0,2,0
Ryan Manning,3,ie IRL,WB,28-292,80,45,1,12,18,15,0,45,1,0,0.0,1,100.0,19,55,9,1,1,0,0,0,21,1
Welington,34,br BRA,WB,24-042,10,11,1,1,5,5,0,11,0,0,,0,,4,18,6,1,1,0,0,0,5,3
Kyle Walker-Peters,2,eng ENG,WB,27-354,90,49,1,10,21,18,3,49,4,2,50.0,2,50.0,28,211,147,5,4,1,2,1,32,7
Jack Stephens,5,eng ENG,CB,31-065,90,53,5,25,27,1,1,53,0,0,,0,,29,86,3,0,1,1,0,0,31,0
Jan Bednarek,35,pl POL,CB,28-355,90,46,6,24,22,0,0,46,0,0,,0,,23,70,28,0,0,0,0,0,24,0
Taylor Harwood-Bellis,6,eng ENG,CB,23-062,90,67,9,30,31,7,2,67,0,0,,0,,38,152,85,1,1,0,2,0,40,0
Aaron Ramsdale,30,eng ENG,GK,26-323,90,52,32,52,0,0,0,52,0,0,,0,,37,179,81,0,0,0,0,0,30,0
