Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
Jean-Philippe Mateta,14,fr FRA,FW,27-281,67,3,2,0,3,0,0,1,0.0,1,0,0,0,0,3,0,0
Eddie Nketiah,9,eng ENG,FW,25-310,10,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Eberechi Eze,10,eng ENG,AM,26-280,81,1,1,1,0,0,1,2,50.0,1,0,0,0,0,1,0,0
Justin Devenny,55,nir NIR,"CM,AM",21-176,9,1,1,0,1,0,0,0,,0,0,0,0,0,1,1,0
Ismaila Sarr,7,sn SEN,"AM,RB",27-039,90,2,1,1,1,0,1,2,50.0,1,1,1,0,0,2,1,0
Daichi Kamada,18,jp JPN,CM,28-243,90,5,5,4,1,0,1,2,50.0,1,0,0,0,1,6,1,0
Adam Wharton,20,eng ENG,CM,20-307,81,2,2,1,0,1,2,4,50.0,2,0,0,0,2,4,2,0
Will Hughes,19,eng ENG,CM,29-353,9,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Tyrick Mitchell,3,eng ENG,WB,25-216,62,2,0,1,1,0,0,0,,0,0,0,0,1,3,3,0
Ben Chilwell,25,eng ENG,"WB,LB",28-105,28,0,0,0,0,0,0,0,,0,1,1,0,1,1,3,0
Daniel Muñoz,12,co COL,"WB,CB",28-314,90,3,2,1,2,0,2,4,50.0,2,0,0,0,0,3,4,0
Marc Guéhi,6,eng ENG,CB,24-266,89,3,1,2,1,0,2,2,100.0,0,0,0,0,1,4,7,0
Maxence Lacroix,5,fr FRA,CB,24-364,89,1,1,1,0,0,0,0,,0,2,0,2,0,1,4,0
Joel Ward,2,eng ENG,CB,35-158,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Jefferson Lerma,8,co COL,CB,30-162,90,1,1,1,0,0,0,0,,0,1,1,0,3,4,6,0
Dean Henderson,1,eng ENG,GK,28-024,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,0
