Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Jean-Philippe Mateta,14,fr FRA,FW,27-281,67,17,0,2,11,4,1,17,1,0,0.0,1,100.0,9,48,8,2,0,1,2,0,10,4
Eddie Nketiah,9,eng ENG,FW,25-310,10,2,0,1,1,0,0,2,0,0,,0,,2,6,4,0,0,0,0,0,2,1
Eberechi Eze,10,eng ENG,AM,26-280,81,29,0,7,15,8,1,29,9,4,44.4,4,44.4,25,151,104,4,3,0,0,2,21,3
Justin Devenny,55,nir NIR,"CM,AM",21-176,9,4,0,2,1,1,0,4,0,0,,0,,1,2,1,0,0,0,0,0,1,0
Ismaila Sarr,7,sn SEN,"AM,RB",27-039,90,30,1,6,16,8,2,30,2,0,0.0,2,100.0,18,150,85,5,1,2,1,2,16,4
Daichi Kamada,18,jp JPN,CM,28-243,90,48,3,19,24,5,0,48,2,0,0.0,1,50.0,19,84,11,0,0,0,0,1,29,1
Adam Wharton,20,eng ENG,CM,20-307,81,43,2,14,18,11,1,43,1,1,100.0,0,0.0,23,101,46,1,1,0,3,1,27,0
Will Hughes,19,eng ENG,CM,29-353,9,5,2,3,1,1,0,5,0,0,,0,,0,0,0,0,0,0,0,0,0,0
Tyrick Mitchell,3,eng ENG,WB,25-216,62,28,4,18,5,5,1,28,0,0,,0,,8,26,18,1,0,1,0,1,8,3
Ben Chilwell,25,eng ENG,"WB,LB",28-105,28,14,3,8,5,1,0,14,1,0,0.0,1,100.0,3,9,3,0,0,0,1,0,2,0
Daniel Muñoz,12,co COL,"WB,CB",28-314,90,48,1,16,19,13,3,48,1,0,0.0,1,100.0,16,138,71,4,1,3,0,1,24,2
Marc Guéhi,6,eng ENG,CB,24-266,89,57,10,29,26,2,0,57,0,0,,0,,27,122,51,0,1,0,0,3,39,0
Maxence Lacroix,5,fr FRA,CB,24-364,89,56,10,35,18,3,3,56,0,0,,0,,28,154,59,0,0,0,2,0,36,0
Joel Ward,2,eng ENG,CB,35-158,1,2,0,0,2,0,0,2,0,0,,0,,0,0,0,0,0,0,0,0,0,0
Jefferson Lerma,8,co COL,CB,30-162,90,56,6,35,17,4,0,56,0,0,,0,,24,78,36,0,1,0,1,0,29,0
Dean Henderson,1,eng ENG,GK,28-024,90,49,37,49,0,0,0,49,0,0,,0,,23,152,50,0,0,0,0,0,16,0
