Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Jean-Philippe Mateta,14,fr FRA,FW,27-281,67,8,7,1,0,0,0,1,0,0,0,0,0,4,0,1
Eddie Nketiah,9,eng ENG,FW,25-310,10,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0
Eberechi Eze,10,eng ENG,AM,26-280,81,19,17,2,2,0,0,0,0,0,0,0,0,17,0,0
Justin Devenny,55,nir NIR,"CM,AM",21-176,9,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Ismaila Sarr,7,sn SEN,"AM,RB",27-039,90,15,15,0,0,0,0,0,0,0,0,0,0,11,0,1
Daichi Kamada,18,jp JPN,CM,28-243,90,38,37,1,0,0,0,0,0,0,0,0,0,30,0,1
Adam Wharton,20,eng ENG,CM,20-307,81,34,30,1,0,0,0,3,0,1,1,0,0,19,3,1
Will Hughes,19,eng ENG,CM,29-353,9,3,2,1,0,0,0,1,0,1,1,0,0,2,0,0
Tyrick Mitchell,3,eng ENG,WB,25-216,62,19,14,5,0,0,0,4,5,0,0,0,0,12,0,0
Ben Chilwell,25,eng ENG,"WB,LB",28-105,28,7,7,0,0,0,0,0,0,0,0,0,0,2,0,0
Daniel Muñoz,12,co COL,"WB,CB",28-314,90,36,27,9,1,0,0,1,8,0,0,0,0,30,0,0
Marc Guéhi,6,eng ENG,CB,24-266,89,44,42,2,1,0,0,0,0,0,0,0,0,40,0,0
Maxence Lacroix,5,fr FRA,CB,24-364,89,44,44,0,0,0,0,0,0,0,0,0,0,37,0,1
Joel Ward,2,eng ENG,CB,35-158,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Jefferson Lerma,8,co COL,CB,30-162,90,44,40,4,1,0,0,0,3,0,0,0,0,35,0,3
Dean Henderson,1,eng ENG,GK,28-024,90,43,28,15,8,0,0,0,0,0,0,0,0,25,0,0
