Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Jamie Vardy,9,eng ENG,FW,37-288,90,19,19,0,0,0,0,1,0,0,0,0,0,12,0,1
Stephy Mavididi,10,eng ENG,LW,26-147,67,31,31,0,0,1,0,1,0,0,0,0,0,21,0,1
Jordan Ayew,18,gh GHA,LW,33-044,23,12,11,1,0,0,0,1,1,0,0,0,0,10,0,0
Abdul Fatawu Issahaku,7,gh GHA,"RW,RM",20-231,90,45,41,4,0,0,0,11,3,1,0,0,0,29,0,4
Facundo Buonanotte,40,ar ARG,"AM,CM",19-307,90,51,41,10,1,1,0,5,2,3,3,0,0,45,0,1
Harry Winks,8,eng ENG,"DM,LM",28-266,90,81,75,6,4,0,0,3,0,2,1,1,0,69,0,0
Wilfred Ndidi,6,ng NGA,"DM,CM",27-314,73,35,35,0,0,0,0,0,0,0,0,0,0,29,0,0
Boubakary Soumaré,24,fr FRA,CM,25-241,17,11,11,0,0,0,0,0,0,0,0,0,0,9,0,0
James Justin,2,eng ENG,"LB,CB",26-245,90,84,75,9,0,0,1,3,9,0,0,0,0,71,0,1
Caleb Okoli,5,it ITA,CB,23-104,90,74,71,3,1,0,1,1,0,0,0,0,0,70,0,0
Wout Faes,3,be BEL,CB,26-205,90,75,74,1,0,0,1,0,1,0,0,0,0,68,0,0
Ricardo Pereira,21,pt POR,RB,31-019,67,48,40,8,1,0,0,0,7,0,0,0,0,43,0,0
Bilal El Khannouss,11,ma MAR,RW,20-168,23,13,13,0,0,0,0,0,0,0,0,0,0,11,0,0
Mads Hermansen,30,dk DEN,GK,24-106,90,36,27,9,3,0,0,0,0,0,0,0,0,31,0,0
