Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Dango Ouattara,11,bf BFA,FW,22-349,89,32,2,2,10,20,9,32,2,1,50.0,0,0.0,20,162,96,4,1,4,6,3,27,9
Zain Silcott-Duberry,43,ms MSR,FW,19-200,1,3,0,1,0,2,0,3,0,0,,0,,1,6,6,0,0,0,0,0,2,0
Antoine Semenyo,24,gh GHA,LW,25-018,90,44,2,8,10,26,7,44,2,2,100.0,0,0.0,26,156,64,2,1,2,1,0,29,7
David Brooks,7,wls WAL,RW,27-201,79,32,2,8,9,16,3,32,2,1,50.0,0,0.0,24,222,129,3,3,2,3,0,22,2
Marcus Tavernier,16,eng ENG,RW,25-309,11,13,0,0,6,8,0,13,2,1,50.0,1,50.0,12,88,47,2,2,0,0,0,11,0
Justin Kluivert,19,nl NED,AM,25-265,87,40,1,5,7,29,5,40,7,4,57.1,2,28.6,26,227,137,7,4,2,1,0,23,5
Daniel Jebbison,21,eng ENG,AM,21-165,3,4,1,1,0,3,0,4,0,0,,0,,3,19,5,0,0,0,0,0,3,2
Tyler Adams,12,us USA,DM,25-346,90,41,2,12,27,4,0,41,0,0,,0,,17,69,28,0,1,0,3,0,15,0
Ryan Christie,10,sct SCO,DM,29-338,90,58,5,15,30,15,1,58,1,1,100.0,0,0.0,34,169,83,3,2,1,2,2,30,0
Milos Kerkez,3,hu HUN,LB,21-079,90,43,4,14,14,15,1,43,0,0,,0,,27,113,36,1,0,0,0,2,25,5
Dean Huijsen,2,es ESP,CB,19-286,90,52,7,24,23,6,1,52,0,0,,0,,33,352,273,6,2,0,2,0,35,1
Illia Zabarnyi,27,ua UKR,CB,22-146,90,66,7,31,36,1,0,66,0,0,,0,,34,314,212,3,0,0,0,0,30,0
Lewis Cook,4,eng ENG,RB,27-357,90,47,2,18,22,8,0,47,1,1,100.0,0,0.0,22,133,70,2,0,0,1,1,18,2
Kepa Arrizabalaga,13,es ESP,GK,30-114,90,48,34,48,0,0,0,48,0,0,,0,,26,106,52,0,0,0,0,0,20,0
