Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Raúl Jiménez,7,mx MEX,FW,33-238,67,34,1,8,18,9,5,34,1,1,100.0,0,0.0,16,84,38,2,1,0,2,3,25,1
Rodrigo Muniz,9,br BRA,FW,23-239,23,11,1,1,7,3,0,11,0,0,,0,,4,37,16,1,0,0,1,0,7,1
Antonee Robinson,33,us USA,LW,27-143,90,67,3,21,25,22,2,67,4,1,25.0,2,50.0,37,240,150,4,2,0,1,1,41,8
Harry Wilson,8,wls WAL,RW,27-282,77,37,3,8,11,18,4,37,0,0,,0,,17,104,23,1,1,0,2,1,27,7
Adama Traoré,11,es ESP,RW,28-339,13,7,0,3,1,3,1,7,1,1,100.0,0,0.0,5,42,36,1,1,1,1,0,4,3
Alex Iwobi,17,ng NGA,CM,28-240,89,48,1,8,25,16,4,48,3,2,66.7,0,0.0,38,201,85,3,1,0,3,2,41,9
Emile Smith Rowe,32,eng ENG,CM,24-154,1,6,0,1,1,4,0,6,0,0,,0,,4,17,3,0,0,0,0,0,5,0
Saša Lukić,20,rs SRB,CM,28-138,89,63,2,22,32,10,0,63,1,1,100.0,0,0.0,27,117,52,1,2,0,2,0,42,0
Joshua King,24,eng ENG,CM,17-361,1,5,0,0,2,3,1,5,2,1,50.0,1,50.0,3,10,1,0,1,0,0,0,3,0
Andreas Pereira,18,br BRA,CM,28-363,67,41,2,12,20,9,0,41,1,0,0.0,1,100.0,19,85,45,1,0,0,3,0,23,0
Tom Cairney,10,sct SCO,CM,33-344,23,35,0,6,23,9,0,35,0,0,,0,,22,164,111,2,1,0,0,1,27,2
Calvin Bassey,3,ng NGA,LB,24-364,90,73,12,39,28,7,0,73,0,0,,0,,28,138,73,2,0,0,0,0,38,1
Joachim Andersen,5,dk DEN,CB,28-212,90,71,19,44,27,0,0,71,0,0,,0,,32,112,66,2,0,0,1,0,38,0
Issa Diop,31,fr FRA,CB,27-355,90,67,4,35,31,2,0,67,0,0,,0,,35,217,139,4,1,0,3,0,43,0
Timothy Castagne,21,be BEL,RB,29-024,90,62,4,26,22,14,4,62,3,3,100.0,0,0.0,21,170,58,2,0,1,0,0,28,3
Bernd Leno,1,de GER,GK,32-300,90,43,37,43,0,0,0,43,0,0,,0,,23,103,62,0,0,0,0,0,23,0
