Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Erling Haaland,9,no NOR,FW,24-167,83,23,1,1,13,9,4,23,0,0,,0,,12,76,20,1,0,1,2,0,18,3
Jack Grealish,10,eng ENG,LM,29-116,7,11,0,1,1,9,1,11,0,0,,0,,8,44,17,1,0,1,0,0,10,3
Sávio,26,br BRA,LM,20-269,79,37,2,4,11,23,7,37,3,2,66.7,0,0.0,25,221,135,4,2,0,4,2,30,12
James Mcatee,87,eng ENG,"RM,LM",22-078,11,10,0,1,4,5,0,10,2,0,0.0,2,100.0,5,31,2,0,0,0,0,1,8,1
Bernardo Silva,20,pt POR,CM,30-147,90,57,0,16,22,19,5,57,3,1,33.3,1,33.3,37,261,91,2,1,0,1,3,45,4
Kevin De Bruyne,17,be BEL,CM,33-190,90,59,1,10,23,26,3,59,1,0,0.0,0,0.0,28,148,66,2,3,3,1,2,40,3
Phil Foden,47,eng ENG,"RM,FW",24-221,90,60,1,4,32,25,3,60,0,0,,0,,30,141,36,1,2,0,3,0,41,6
Mateo Kovačić,8,hr CRO,DM,30-243,60,52,0,6,40,7,0,52,1,1,100.0,0,0.0,28,212,140,1,2,0,2,1,39,1
İlkay Gündoğan,19,de GER,DM,34-072,30,24,1,6,16,3,0,24,0,0,,0,,13,67,25,1,1,0,0,1,19,0
Joško Gvardiol,24,hr CRO,"LB,CB",22-347,90,60,5,15,33,14,1,60,1,1,100.0,0,0.0,31,244,155,5,6,0,2,0,41,4
Nathan Aké,6,nl NED,CB,29-321,60,49,4,19,30,0,0,49,0,0,,0,,30,152,108,0,0,0,0,0,38,0
Kyle Walker,2,eng ENG,RB,34-221,30,34,2,11,20,3,0,34,0,0,,0,,17,56,10,0,0,0,0,0,21,0
Manuel Akanji,25,ch SUI,CB,29-169,90,73,6,31,42,0,0,73,1,1,100.0,0,0.0,53,354,186,2,0,0,0,0,62,0
Rico Lewis,82,eng ENG,"RB,LB",20-044,90,73,3,16,43,14,2,73,0,0,,0,,43,215,115,1,2,0,2,0,53,3
Stefan Ortega,18,de GER,GK,32-059,90,51,39,51,0,0,0,51,0,0,,0,,31,135,57,0,0,0,0,0,35,0
