Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Cameron Archer,19,eng ENG,FW,23-104,89,12,12,0,0,0,0,0,0,0,0,0,0,10,0,1
Paul Onuachu,32,ng NGA,FW,30-158,1,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0
Mateus Fernandes,18,pt POR,"LM,CM",20-115,89,44,41,3,1,0,1,4,1,1,1,0,0,39,0,0
Lesley Ugochukwu,26,fr FRA,CM,20-221,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Adam Lallana,10,eng ENG,CM,36-176,45,28,27,1,1,1,0,0,0,0,0,0,0,25,0,1
Joe Aribo,7,ng NGA,CM,28-104,45,27,27,0,0,0,0,0,0,0,0,0,0,24,0,0
Flynn Downes,4,eng ENG,CM,25-287,90,54,53,1,1,1,0,0,0,0,0,0,0,51,0,0
Adam Armstrong,9,eng ENG,"RM,LW",27-266,90,31,28,1,0,0,0,6,0,0,0,0,0,22,2,1
Ryan Manning,3,ie IRL,LB,28-141,58,24,19,5,3,0,0,5,0,2,2,0,0,20,0,0
Tyler Dibling,33,eng ENG,"LB,RW",18-235,32,14,13,0,0,0,0,0,0,0,0,0,0,12,1,0
Jack Stephens,5,eng ENG,CB,30-280,78,71,66,5,2,0,0,0,3,0,0,0,0,65,0,0
Yukinari Sugawara,16,jp JPN,RB,24-127,12,7,6,1,0,0,0,1,1,0,0,0,0,5,0,0
Jan Bednarek,35,pl POL,CB,28-204,90,85,83,2,2,0,0,0,0,0,0,0,0,79,0,0
Taylor Harwood-Bellis,6,eng ENG,CB,22-277,90,97,94,3,3,0,0,0,0,0,0,0,0,89,0,1
Kyle Walker-Peters,2,eng ENG,"RB,LB",27-203,90,84,78,6,3,0,0,3,3,0,0,0,0,79,0,0
Aaron Ramsdale,30,eng ENG,GK,26-172,90,45,33,12,3,0,1,0,0,0,0,0,0,37,0,0
