Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Pedro Neto,7,pt POR,FW,24-350,90,36,0,5,10,22,7,36,1,0,0.0,1,100.0,15,105,80,3,2,2,2,2,19,7
Christopher Nkunku,18,fr FRA,LW,27-100,75,39,1,6,20,15,3,39,6,2,33.3,3,50.0,24,163,94,2,2,1,3,3,30,2
Jadon Sancho,19,eng ENG,LW,24-334,15,5,1,2,0,3,1,5,1,1,100.0,0,0.0,4,46,32,1,2,1,0,0,4,1
Cole Palmer,20,eng ENG,RW,22-292,90,41,1,7,19,16,3,41,3,2,66.7,1,33.3,26,194,73,1,1,1,2,0,33,5
Enzo Fernández,8,ar ARG,AM,24-036,90,56,1,11,31,15,5,56,2,1,50.0,0,0.0,36,324,207,6,2,2,3,2,46,0
Moisés Caicedo,25,ec ECU,DM,23-112,90,60,6,17,41,3,0,60,1,0,0.0,1,100.0,28,156,94,2,0,0,1,0,42,0
Reece James,24,eng ENG,DM,25-076,90,54,5,11,32,11,0,54,4,1,25.0,1,25.0,28,99,29,1,1,0,0,1,39,0
Marc Cucurella,3,es ESP,LB,26-215,90,69,8,35,30,4,1,69,0,0,,0,,29,108,40,1,0,0,1,0,45,1
Levi Colwill,6,eng ENG,CB,21-362,90,70,17,44,25,1,1,70,0,0,,0,,35,173,83,0,0,0,0,0,51,1
Trevoh Chalobah,23,eng ENG,CB,25-232,7,4,0,2,2,0,0,4,1,0,0.0,0,0.0,1,4,1,0,0,0,0,0,2,0
Tosin Adarabioyo,4,eng ENG,CB,27-151,83,61,8,26,34,1,0,61,0,0,,0,,20,80,29,0,0,0,1,0,39,0
Malo Gusto,27,fr FRA,RB,21-279,90,67,8,20,26,21,2,67,2,0,0.0,2,100.0,27,188,52,2,1,1,4,0,34,5
Filip Jørgensen,12,dk DEN,GK,22-312,90,30,27,30,0,0,0,30,0,0,,0,,20,83,53,0,0,0,0,0,22,0
