Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Pedro Neto,7,pt POR,FW,24-350,90,29,23,6,2,0,0,3,0,1,0,0,1,25,0,0
Christopher Nkunku,18,fr FRA,LW,27-100,75,25,25,0,0,1,0,1,0,0,0,0,0,24,0,0
Jadon Sancho,19,eng ENG,LW,24-334,15,4,4,0,0,0,0,0,0,0,0,0,0,3,0,0
Cole Palmer,20,eng ENG,RW,22-292,90,29,28,1,0,1,0,1,1,0,0,0,0,26,0,0
Enzo Fernández,8,ar ARG,AM,24-036,90,42,42,0,0,1,2,2,0,0,0,0,0,34,0,1
Moisés Caicedo,25,ec ECU,DM,23-112,90,49,46,2,2,2,0,0,0,0,0,0,0,41,1,1
Reece James,24,eng ENG,DM,25-076,90,45,42,3,1,0,0,3,0,2,0,2,0,41,0,0
Marc Cucurella,3,es ESP,LB,26-215,90,61,53,8,4,0,0,0,4,0,0,0,0,57,0,1
Levi Colwill,6,eng ENG,CB,21-362,90,64,55,9,3,1,0,0,0,0,0,0,0,57,0,0
Trevoh Chalobah,23,eng ENG,CB,25-232,7,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0
Tosin Adarabioyo,4,eng ENG,CB,27-151,83,48,47,1,1,0,0,0,0,0,0,0,0,41,0,0
Malo Gusto,27,fr FRA,RB,21-279,90,50,40,10,2,0,0,2,8,0,0,0,0,42,0,2
Filip Jørgensen,12,dk DEN,GK,22-312,90,26,25,1,1,0,0,0,0,0,0,0,0,16,0,0
