Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Pedro Neto,7,pt POR,FW,24-350,90,0,0,0,2,1,0,3,0,0,0,0,0,5,0,1,0.0
Christopher Nkunku,18,fr FRA,LW,27-100,75,1,0,0,1,2,0,1,2,1,0,0,0,2,0,0,
Jadon Sancho,19,eng ENG,LW,24-334,15,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,50.0
Cole Palmer,20,eng ENG,RW,22-292,90,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1,0.0
Enzo Fernández,8,ar ARG,AM,24-036,90,1,0,0,6,3,1,2,0,1,0,0,0,5,2,0,100.0
Moisés Caicedo,25,ec ECU,DM,23-112,90,1,0,0,3,2,0,0,1,0,0,0,0,9,0,0,
Reece James,24,eng ENG,DM,25-076,90,0,0,0,1,2,0,3,1,0,0,0,0,5,0,1,0.0
Marc Cucurella,3,es ESP,LB,26-215,90,0,0,0,0,1,0,0,1,1,0,0,0,7,0,1,0.0
Levi Colwill,6,eng ENG,CB,21-362,90,0,0,0,1,0,0,0,0,1,0,0,0,3,2,1,66.7
Trevoh Chalobah,23,eng ENG,CB,25-232,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
Tosin Adarabioyo,4,eng ENG,CB,27-151,83,0,0,0,1,0,0,0,3,0,0,0,0,1,2,0,100.0
Malo Gusto,27,fr FRA,RB,21-279,90,0,0,0,1,1,0,2,1,2,0,0,0,8,0,0,
Filip Jørgensen,12,dk DEN,GK,22-312,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
