Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Jamie Vardy,9,eng ENG,FW,38-021,59,6,1,2,3,1,1,6,1,0,0.0,1,100.0,1,3,1,0,0,0,0,0,3,0
Patson Daka,20,zm ZAM,FW,26-115,31,7,0,0,2,5,1,7,0,0,,0,,4,13,0,0,0,0,0,0,5,1
Bobby De Cordova-Reid,14,jm JAM,LW,31-365,75,27,0,2,11,14,1,27,1,0,0.0,1,100.0,16,52,20,0,0,0,1,1,24,6
Stephy Mavididi,10,eng ENG,LW,26-246,15,11,0,2,2,7,0,11,0,0,,0,,7,39,26,2,1,0,1,0,8,4
Jordan Ayew,18,gh GHA,RW,33-143,90,54,0,4,31,22,3,54,6,3,50.0,3,50.0,26,194,28,1,3,1,4,1,33,6
Bilal El Khannouss,11,ma MAR,AM,20-267,90,47,1,8,26,13,3,47,1,1,100.0,0,0.0,20,205,116,3,1,0,1,0,29,7
Boubakary Soumaré,24,fr FRA,DM,25-340,90,66,4,20,37,11,3,66,0,0,,0,,27,140,71,0,0,0,2,1,43,1
Harry Winks,8,eng ENG,DM,28-365,90,64,2,12,48,4,0,64,1,0,0.0,1,100.0,34,180,83,1,0,0,0,0,43,0
Victor Bernth Kristiansen,16,dk DEN,LB,22-047,90,67,3,22,30,15,2,67,0,0,,0,,25,113,59,0,0,0,0,1,35,5
Jannik Vestergaard,23,dk DEN,CB,32-182,59,64,7,22,41,1,1,64,0,0,,0,,40,190,99,0,0,0,0,0,46,0
Caleb Okoli,5,it ITA,CB,23-203,31,29,4,16,13,0,0,29,0,0,,0,,18,144,110,0,0,0,0,2,18,0
Wout Faes,3,be BEL,CB,26-304,90,84,7,40,43,2,1,84,0,0,,0,,49,203,120,0,0,0,0,0,65,0
James Justin,2,eng ENG,RB,26-344,75,52,0,7,34,11,1,52,0,0,,0,,23,61,24,0,1,0,2,1,32,4
Woyo Coulibaly,25,fr FRA,RB,25-257,15,13,1,4,7,2,0,13,0,0,,0,,8,58,40,1,1,0,2,0,6,1
Mads Hermansen,30,dk DEN,GK,24-205,90,44,27,42,2,0,0,44,0,0,,0,,23,124,73,0,0,0,0,0,28,0
