Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Liam Delap,19,eng ENG,FW,21-299,78,21,0,0,8,13,3,21,1,0,0.0,1,100.0,9,38,5,0,1,0,0,4,21,2
Ali Al Hamadi,16,iq IRQ,FW,22-277,12,2,0,0,1,2,0,2,1,1,100.0,0,0.0,3,27,22,1,1,0,0,1,3,1
Jack Clarke,47,eng ENG,LW,24-010,65,32,0,3,18,11,0,32,4,2,50.0,1,25.0,18,163,103,3,2,0,0,2,22,2
Nathan Broadhead,33,wls WAL,LW,26-242,25,13,0,3,8,3,1,13,3,2,66.7,1,33.3,7,61,6,0,1,0,2,0,10,2
Wes Burns,7,wls WAL,RW,30-010,65,31,3,8,10,13,1,31,0,0,,0,,15,82,31,2,0,0,3,0,20,5
Conor Chaplin,10,eng ENG,RW,27-291,25,9,1,1,6,2,0,9,0,0,,0,,4,6,4,0,0,0,0,0,8,1
Omari Hutchinson,20,eng ENG,AM,21-034,90,41,1,9,17,15,2,41,4,3,75.0,1,25.0,24,189,108,4,2,2,4,2,31,4
Jens Cajuste,12,se SWE,DM,25-115,65,39,1,9,19,12,1,39,1,0,0.0,0,0.0,15,88,45,1,1,0,1,0,24,0
Jack Taylor,14,ie IRL,DM,26-163,25,21,1,5,13,3,0,21,0,0,,0,,8,40,32,1,0,0,0,0,12,0
Sam Morsy,5,eg EGY,DM,33-084,90,77,3,15,46,17,0,77,1,1,100.0,0,0.0,36,110,19,0,1,0,1,0,55,0
Leif Davis,3,eng ENG,LB,24-326,90,60,3,21,17,23,0,60,0,0,,0,,23,66,22,0,1,0,3,0,35,7
Jacob Greaves,24,eng ENG,CB,24-082,90,93,14,52,36,5,3,93,0,0,,0,,37,91,33,0,0,0,0,0,54,1
Dara O'Shea,26,ie IRL,CB,25-274,90,102,16,56,40,6,1,102,1,0,0.0,1,100.0,54,169,104,0,0,0,1,0,68,0
Harry Clarke,2,eng ENG,RB,23-276,90,80,3,25,46,9,1,80,1,0,0.0,1,100.0,33,96,19,1,0,0,1,0,56,1
Arijanet Muric,1,xk KVX,GK,26-026,90,49,36,48,1,0,0,49,0,0,,0,,28,115,73,0,0,0,0,0,28,0
