Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Cameron Archer,19,eng ENG,FW,23-131,87,13,11,2,0,0,0,1,0,0,0,0,0,9,0,1
Kamaldeen Sulemana,20,gh GHA,FW,22-288,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Adam Armstrong,9,eng ENG,"LM,AM",27-293,89,12,12,0,0,0,0,1,0,0,0,0,0,6,0,1
Ben Brereton,17,cl CHI,AM,25-225,1,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0
Mateus Fernandes,18,pt POR,"CM,DM",20-142,90,36,31,5,2,2,0,4,0,3,3,0,0,28,0,4
Flynn Downes,4,eng ENG,CM,25-314,65,23,23,0,0,0,0,1,0,0,0,0,0,20,0,0
Joe Aribo,7,ng NGA,DM,28-131,25,9,9,0,0,0,0,0,0,0,0,0,0,8,0,0
Tyler Dibling,33,eng ENG,"RM,RW",18-262,90,21,21,0,0,1,0,1,0,0,0,0,0,16,0,1
Ryan Manning,3,ie IRL,LB,28-168,90,53,43,10,3,0,0,6,4,3,3,0,0,39,0,1
Kyle Walker-Peters,2,eng ENG,"CB,RB",27-230,90,63,57,6,2,0,0,1,0,0,0,0,0,58,0,0
Jack Stephens,5,eng ENG,CB,30-307,90,55,48,7,4,0,0,0,0,0,0,0,0,51,0,0
Taylor Harwood-Bellis,6,eng ENG,CB,22-304,90,70,62,8,7,0,0,0,1,0,0,0,0,66,0,0
Yukinari Sugawara,16,jp JPN,RB,24-154,65,34,30,4,2,0,0,4,2,0,0,0,0,31,0,0
Ryan Fraser,24,sct SCO,LW,30-279,25,15,14,0,0,0,0,4,0,0,0,0,0,10,1,0
Joe Lumley,13,eng ENG,GK,29-288,90,51,41,10,3,0,0,0,0,0,0,0,0,42,0,0
