Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Luis Díaz,7,co COL,"FW,DM",28-001,74,44,0,0,17,27,6,44,4,0,0.0,3,75.0,26,157,66,2,3,0,4,0,38,9
Curtis Jones,17,eng ENG,DM,23-350,16,23,0,2,7,14,6,23,0,0,,0,,9,57,29,1,1,1,0,0,13,4
Cody Gakpo,18,nl NED,LW,25-252,90,42,1,4,8,33,8,42,5,1,20.0,3,60.0,26,174,98,2,2,1,1,1,30,17
Mohamed Salah,11,eg EGY,RW,32-213,90,60,0,3,7,50,12,60,4,0,0.0,4,100.0,34,162,106,4,3,2,5,1,43,27
Dominik Szoboszlai,8,hu HUN,AM,24-081,90,78,2,6,40,33,6,78,1,0,0.0,1,100.0,43,184,92,5,2,2,3,1,56,12
Alexis Mac Allister,10,ar ARG,DM,26-021,90,78,1,7,39,33,1,78,0,0,,0,,40,151,82,2,1,0,0,0,60,2
Ryan Gravenberch,38,nl NED,"DM,CB",22-243,90,57,5,14,33,10,1,57,1,1,100.0,0,0.0,24,126,82,1,1,0,0,0,29,3
Andrew Robertson,26,sct SCO,LB,30-309,64,52,3,11,17,24,1,52,0,0,,0,,24,93,59,0,2,0,0,0,33,3
Kostas Tsimikas,21,gr GRE,LB,28-247,26,28,1,6,6,16,1,28,0,0,,0,,9,63,56,3,0,1,1,1,16,1
Virgil van Dijk,4,nl NED,CB,33-190,90,86,8,20,64,3,1,86,0,0,,0,,47,441,358,1,1,0,0,0,46,0
Ibrahima Konaté,5,fr FRA,CB,25-234,65,50,1,13,37,1,0,50,1,0,0.0,1,100.0,25,305,250,5,0,0,0,0,28,0
Diogo Jota,20,pt POR,FW,28-041,25,20,0,3,5,12,6,20,3,2,66.7,1,33.3,11,49,28,1,2,0,3,1,13,7
Trent Alexander-Arnold,66,eng ENG,RB,26-099,90,99,1,14,56,29,1,99,0,0,,0,,59,277,121,1,2,0,0,2,64,5
Alisson,1,br BRA,GK,32-104,90,28,17,25,3,0,0,28,0,0,,0,,18,73,50,0,0,0,0,0,16,0
