Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Nicolas Jackson,15,sn SEN,FW,23-129,77,17,16,0,0,0,0,0,0,0,0,0,0,12,1,0
Christopher Nkunku,18,fr FRA,FW,26-348,13,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0
Pedro Neto,7,pt POR,"LW,RW",24-232,90,35,33,2,1,0,0,4,1,0,0,0,0,30,0,1
Noni Madueke,11,eng ENG,RW,22-231,66,27,26,0,0,0,1,3,0,0,0,0,0,21,1,1
Mykhailo Mudryk,10,ua UKR,LW,23-296,24,5,5,0,0,0,0,0,0,0,0,0,0,5,0,0
Cole Palmer,20,eng ENG,AM,22-174,90,47,40,7,1,1,0,5,1,3,3,0,0,33,0,2
Roméo Lavia,45,be BEL,DM,20-295,71,43,42,1,1,0,2,0,0,0,0,0,0,41,0,0
Enzo Fernández,8,ar ARG,DM,23-284,19,10,10,0,0,0,0,0,0,0,0,0,0,8,0,1
Moisés Caicedo,25,ec ECU,DM,22-360,90,53,52,1,1,0,0,1,0,0,0,0,0,49,0,1
Reece James,24,eng ENG,"LB,RB",24-324,90,73,62,11,2,2,1,5,5,4,4,0,0,59,0,0
Levi Colwill,6,eng ENG,CB,21-244,90,55,45,10,5,0,1,0,0,0,0,0,0,48,0,1
Wesley Fofana,29,fr FRA,CB,23-315,90,42,42,0,0,0,0,0,0,0,0,0,0,38,0,0
Malo Gusto,27,fr FRA,RB,21-161,77,41,34,7,2,0,0,2,5,0,0,0,0,35,0,0
Marc Cucurella,3,es ESP,LB,26-097,13,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0
Robert Sánchez,1,es ESP,GK,26-344,90,42,35,7,4,0,0,0,0,0,0,0,0,21,0,0
