Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Nicolas Jackson,15,sn SEN,FW,23-129,77,20,0,0,13,8,1,20,2,1,50.0,0,0.0,16,142,82,2,2,0,0,0,15,1
Christopher Nkunku,18,fr FRA,FW,26-348,13,6,1,1,0,5,4,6,1,1,100.0,0,0.0,4,43,28,2,1,2,1,0,3,1
Pedro Neto,7,pt POR,"LW,RW",24-232,90,49,0,1,17,31,6,49,5,3,60.0,1,20.0,31,230,117,5,2,2,0,2,35,6
Noni Madueke,11,eng ENG,RW,22-231,66,39,0,1,10,29,8,39,2,1,50.0,1,50.0,29,227,162,9,0,6,2,0,28,13
Mykhailo Mudryk,10,ua UKR,LW,23-296,24,12,2,6,1,5,1,12,1,0,0.0,1,100.0,7,54,28,1,1,0,1,0,7,2
Cole Palmer,20,eng ENG,AM,22-174,90,52,0,6,28,20,2,52,3,1,33.3,1,33.3,36,234,156,3,2,0,1,1,37,5
Roméo Lavia,45,be BEL,DM,20-295,71,49,2,9,34,6,0,49,0,0,,0,,39,111,32,0,0,0,0,0,36,0
Enzo Fernández,8,ar ARG,DM,23-284,19,15,0,2,8,5,0,15,0,0,,0,,9,25,5,0,0,0,1,0,9,0
Moisés Caicedo,25,ec ECU,DM,22-360,90,69,1,10,41,18,0,69,1,0,0.0,1,100.0,36,105,42,0,0,0,1,0,43,0
Reece James,24,eng ENG,"LB,RB",24-324,90,79,5,24,40,15,0,79,0,0,,0,,49,144,36,0,0,0,0,0,48,0
Levi Colwill,6,eng ENG,CB,21-244,90,68,13,44,21,3,3,68,0,0,,0,,35,133,78,0,0,0,1,1,38,0
Wesley Fofana,29,fr FRA,CB,23-315,90,61,6,30,30,1,1,61,1,0,0.0,1,100.0,35,155,31,0,0,0,3,1,34,0
Malo Gusto,27,fr FRA,RB,21-161,77,52,2,10,24,19,4,52,1,0,0.0,1,100.0,36,135,54,0,0,0,0,1,32,4
Marc Cucurella,3,es ESP,LB,26-097,13,3,0,1,2,0,0,3,0,0,,0,,3,11,6,0,0,0,0,0,3,0
Robert Sánchez,1,es ESP,GK,26-344,90,44,28,44,0,0,0,44,0,0,,0,,34,169,102,0,0,0,0,0,31,0
