Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Dominic Calvert-Lewin,9,eng ENG,FW,27-281,72,0,0,0,3,0,2,0,1,0,0,0,0,2,3,3,50.0
Beto,14,gw GNB,FW,26-326,18,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,33.3
Iliman Ndiaye,10,sn SEN,LW,24-291,90,1,0,0,2,4,0,4,0,0,0,0,0,4,0,1,0.0
Jack Harrison,11,eng ENG,RW,28-032,72,0,0,0,1,0,0,1,0,3,0,0,0,4,0,1,0.0
Jesper Lindstrøm,29,dk DEN,RW,24-297,18,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,
Abdoulaye Doucouré,16,ml MLI,LM,31-356,90,0,0,0,4,0,0,1,0,2,0,0,0,3,1,1,50.0
Idrissa Gana Gueye,27,sn SEN,CM,35-087,90,0,0,0,2,1,0,0,1,1,0,0,0,4,0,0,
Orel Mangala,8,be BEL,RM,26-279,90,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,
Vitaliy Mykolenko,19,ua UKR,LB,25-207,90,0,0,0,1,1,0,0,3,1,0,0,0,2,1,1,50.0
Jarrad Branthwaite,32,eng ENG,CB,22-178,90,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,
James Tarkowski,6,eng ENG,CB,32-033,90,0,0,0,2,1,0,0,2,1,0,0,0,5,3,0,100.0
Ashley Young,18,eng ENG,RB,39-166,72,1,0,0,3,2,0,0,2,2,0,0,0,1,0,0,
Séamus Coleman,23,ie IRL,RB,36-072,18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
Jordan Pickford,1,eng ENG,GK,30-290,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
