Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
Danny Welbeck,18,eng ENG,FW,33-279,84,2,1,1,0,1,0,0,,0,1,0,1,0,2,0,0
Julio Enciso,10,py PAR,AM,20-221,6,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Kaoru Mitoma,22,jp JPN,LW,27-103,84,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Simon Adingra,24,ci CIV,LW,22-243,6,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Yankuba Minteh,17,gm GAM,RW,20-040,71,1,1,0,1,0,0,2,0.0,2,0,0,0,0,1,0,0
Georginio Rutter,14,fr FRA,RW,22-133,19,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
João Pedro,9,br BRA,"AM,FW",22-340,90,1,0,0,1,0,0,1,0.0,1,2,0,2,0,1,2,0
Carlos Baleba,20,cm CMR,DM,20-241,90,3,2,0,3,0,1,3,33.3,2,0,0,0,2,5,0,0
James Milner,6,eng ENG,DM,38-240,16,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0
Yasin Ayari,26,se SWE,DM,20-330,74,3,1,0,3,0,0,0,,0,0,0,0,0,3,0,0
Jack Hinshelwood,41,eng ENG,"LB,RB",19-142,90,2,0,1,1,0,2,4,50.0,2,0,0,0,1,3,2,0
Lewis Dunk,5,eng ENG,CB,32-284,90,1,0,1,0,0,1,1,100.0,0,2,1,1,1,2,2,0
Jan Paul van Hecke,29,nl NED,CB,24-084,90,2,1,2,0,0,1,1,100.0,0,1,1,0,0,2,5,0
Joël Veltman,34,nl NED,RB,32-229,71,3,1,2,1,0,2,3,66.7,1,0,0,0,0,3,1,0
Pervis Estupiñán,30,ec ECU,LB,26-223,19,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Bart Verbruggen,1,nl NED,GK,22-013,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
