Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Jørgen Strand Larsen,9,no NOR,FW,24-228,64,8,8,0,0,0,0,0,0,0,0,0,0,6,0,0
Gonçalo Guedes,29,pt POR,FW,27-297,26,7,3,3,0,0,0,0,1,0,0,0,0,3,1,0
Matheus Cunha,10,br BRA,LM,25-117,90,42,34,8,2,0,0,7,1,5,3,1,0,35,0,0
Mario Lemina,5,ga GAB,CM,31-020,90,20,18,2,0,0,0,1,0,0,0,0,0,15,0,0
João Gomes,8,br BRA,CM,23-222,81,46,45,1,0,0,0,1,1,0,0,0,0,44,0,0
Tommy Doyle,20,eng ENG,CM,22-340,9,7,5,0,0,0,0,0,0,0,0,0,0,3,2,1
Jean-Ricner Bellegarde,27,fr FRA,RM,26-086,70,18,17,1,1,0,0,1,0,0,0,0,0,16,0,1
Rodrigo Gomes,19,pt POR,RM,21-076,20,5,5,0,0,0,0,0,0,0,0,0,0,2,0,0
André,7,br BRA,DM,23-067,90,39,39,0,0,0,1,0,0,0,0,0,0,37,0,1
Rayan Aït-Nouri,3,dz ALG,LB,23-107,90,45,38,5,3,0,1,1,2,0,0,0,0,36,2,1
Craig Dawson,15,eng ENG,CB,34-138,90,56,55,1,1,0,0,0,0,0,0,0,0,50,0,0
Yerson Mosquera,14,co COL,CB,23-142,81,50,47,3,1,0,0,0,0,0,0,0,0,48,0,0
Santiago Bueno,4,uy URU,CB,25-317,9,7,7,0,0,0,0,0,0,0,0,0,0,4,0,0
Nélson Semedo,22,pt POR,RB,30-310,90,46,39,7,0,0,0,0,7,0,0,0,0,39,0,1
Sam Johnstone,31,eng ENG,GK,31-180,90,36,28,8,3,0,0,0,0,0,0,0,0,26,0,0
