Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Christopher Nkunku,18,fr FRA,FW,27-092,90,41,1,4,23,14,2,41,0,0,,0,,23,115,35,1,1,1,1,1,36,5
Pedro Neto,7,pt POR,"RW,LW",24-342,64,35,1,3,11,21,4,35,6,1,16.7,5,83.3,24,193,84,4,2,0,2,1,27,8
Tyrique George,32,eng ENG,RW,19-010,26,19,0,6,6,8,2,19,2,2,100.0,0,0.0,12,97,56,2,0,1,1,0,14,7
Noni Madueke,11,eng ENG,RW,22-341,20,11,2,4,2,5,2,11,0,0,,0,,10,53,32,3,1,1,1,1,11,2
Jadon Sancho,19,eng ENG,LW,24-326,70,41,1,2,19,20,4,41,7,3,42.9,3,42.9,29,149,65,2,0,1,0,2,34,9
Cole Palmer,20,eng ENG,AM,22-284,90,50,0,5,21,24,4,50,6,3,50.0,2,33.3,24,132,40,2,0,2,2,1,37,4
Enzo Fernández,8,ar ARG,DM,24-028,90,92,0,15,59,18,3,92,0,0,,0,,51,251,75,1,0,0,1,1,70,2
Moisés Caicedo,25,ec ECU,DM,23-104,64,73,4,11,55,8,0,73,1,0,0.0,1,100.0,35,225,85,2,2,0,1,1,58,1
Kiernan Dewsbury-Hall,22,eng ENG,DM,26-161,26,10,0,0,9,1,0,10,0,0,,0,,4,38,25,1,0,0,0,0,10,1
Marc Cucurella,3,es ESP,LB,26-207,90,98,1,26,54,18,2,98,0,0,,0,,53,175,80,0,0,0,1,0,76,5
Levi Colwill,6,eng ENG,CB,21-354,90,130,17,69,58,3,0,130,0,0,,0,,71,261,95,0,0,0,0,0,102,1
Trevoh Chalobah,23,eng ENG,CB,25-224,90,106,8,49,53,5,1,106,0,0,,0,,57,238,83,0,0,0,0,0,86,0
Malo Gusto,27,fr FRA,RB,21-271,64,74,4,11,47,16,0,74,0,0,,0,,43,299,120,1,2,0,0,0,52,3
Reece James,24,eng ENG,RB,25-068,26,43,0,12,26,6,0,43,0,0,,0,,23,106,54,1,2,0,0,1,33,0
Filip Jørgensen,12,dk DEN,GK,22-304,90,45,38,45,0,0,0,45,0,0,,0,,30,153,99,0,0,0,0,0,34,0
