Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Christopher Nkunku,18,fr FRA,FW,27-092,90,37,37,0,0,1,0,1,0,0,0,0,0,33,0,0
Pedro Neto,7,pt POR,"RW,LW",24-342,64,24,23,1,0,0,0,1,1,0,0,0,0,19,0,0
Tyrique George,32,eng ENG,RW,19-010,26,14,13,1,0,0,0,2,1,0,0,0,0,11,0,0
Noni Madueke,11,eng ENG,RW,22-341,20,7,7,0,0,0,0,0,0,0,0,0,0,6,0,0
Jadon Sancho,19,eng ENG,LW,24-326,70,32,32,0,0,0,0,1,0,0,0,0,0,24,0,1
Cole Palmer,20,eng ENG,AM,22-284,90,44,35,9,1,0,0,5,0,4,2,0,0,36,0,1
Enzo Fernández,8,ar ARG,DM,24-028,90,81,76,4,0,0,0,4,0,4,2,0,0,61,1,3
Moisés Caicedo,25,ec ECU,DM,23-104,64,64,62,2,2,0,1,0,0,0,0,0,0,60,0,0
Kiernan Dewsbury-Hall,22,eng ENG,DM,26-161,26,10,10,0,0,0,0,0,0,0,0,0,0,9,0,0
Marc Cucurella,3,es ESP,LB,26-207,90,92,82,9,2,0,0,1,7,0,0,0,0,85,1,0
Levi Colwill,6,eng ENG,CB,21-354,90,123,115,7,3,0,0,0,0,0,0,0,0,114,1,0
Trevoh Chalobah,23,eng ENG,CB,25-224,90,100,98,2,2,0,0,0,0,0,0,0,0,95,0,1
Malo Gusto,27,fr FRA,RB,21-271,64,67,59,8,1,0,0,1,7,0,0,0,0,60,0,1
Reece James,24,eng ENG,RB,25-068,26,38,35,3,1,0,0,2,1,1,1,0,0,34,0,0
Filip Jørgensen,12,dk DEN,GK,22-304,90,43,40,3,0,0,0,0,0,0,0,0,0,38,0,0
