Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
Christopher Nkunku,18,fr FRA,FW,27-092,90,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
Pedro Neto,7,pt POR,"RW,LW",24-342,64,1,0,0,1,0,0,0,,0,1,1,0,0,1,0,0
Tyrique George,32,eng ENG,RW,19-010,26,2,0,2,0,0,2,3,66.7,1,0,0,0,0,2,0,0
Noni Madueke,11,eng ENG,RW,22-341,20,1,0,1,0,0,1,1,100.0,0,0,0,0,0,1,1,0
Jadon Sancho,19,eng ENG,LW,24-326,70,1,0,1,0,0,0,0,,0,0,0,0,0,1,0,1
Cole Palmer,20,eng ENG,AM,22-284,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Enzo Fernández,8,ar ARG,DM,24-028,90,3,1,0,2,1,1,2,50.0,1,0,0,0,1,4,1,0
Moisés Caicedo,25,ec ECU,DM,23-104,64,2,1,1,1,0,0,1,0.0,1,2,0,2,1,3,0,0
Kiernan Dewsbury-Hall,22,eng ENG,DM,26-161,26,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
Marc Cucurella,3,es ESP,LB,26-207,90,3,1,2,1,0,1,3,33.3,2,0,0,0,1,4,2,0
Levi Colwill,6,eng ENG,CB,21-354,90,3,1,0,3,0,0,0,,0,1,1,0,0,3,2,0
Trevoh Chalobah,23,eng ENG,CB,25-224,90,2,0,0,2,0,1,1,100.0,0,0,0,0,2,4,2,1
Malo Gusto,27,fr FRA,RB,21-271,64,1,0,1,0,0,1,2,50.0,1,2,0,2,1,2,0,0
Reece James,24,eng ENG,RB,25-068,26,0,0,0,0,0,0,0,,0,1,0,1,1,1,1,0
Filip Jørgensen,12,dk DEN,GK,22-304,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1
