Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Evanilson,9,br BRA,FW,25-048,90,8,8,0,0,0,0,0,0,0,0,0,0,7,0,0
Antoine Semenyo,24,gh GHA,"LW,RW",24-321,90,41,37,3,0,1,0,6,3,0,0,0,0,32,1,1
Marcus Tavernier,16,eng ENG,"RW,DM",25-246,90,53,48,5,2,0,2,5,0,3,1,0,0,42,0,0
Justin Kluivert,19,nl NED,AM,25-202,74,21,17,4,0,0,0,3,0,1,0,0,0,14,0,4
David Brooks,7,wls WAL,"RW,AM",27-138,16,23,23,0,0,0,0,5,0,0,0,0,0,17,0,0
Lewis Cook,4,eng ENG,DM,27-294,90,49,43,6,3,0,1,4,0,3,3,0,0,38,0,0
Tyler Adams,12,us USA,DM,25-283,64,39,39,0,0,1,0,0,0,0,0,0,0,36,0,0
Dango Ouattara,11,bf BFA,"LB,LW",22-286,26,15,12,3,0,0,0,3,3,0,0,0,0,11,0,0
Milos Kerkez,3,hu HUN,LB,21-016,80,41,34,5,0,0,0,3,5,0,0,0,0,35,2,1
Enes Ünal,26,tr TUR,AM,27-197,10,5,5,0,0,0,0,1,0,0,0,0,0,3,0,0
Marcos Senesi,5,ar ARG,CB,27-197,64,52,49,3,2,0,0,1,1,0,0,0,0,39,0,0
Dean Huijsen,2,es ESP,CB,19-223,26,37,36,0,0,0,1,2,0,0,0,0,0,31,1,1
Illia Zabarnyi,27,ua UKR,CB,22-083,90,77,76,0,0,1,0,1,0,0,0,0,0,67,1,0
Adam Smith,15,eng ENG,RB,33-208,74,27,23,4,0,0,0,0,4,0,0,0,0,23,0,0
Max Aarons,37,eng ENG,RB,24-324,16,20,19,1,1,0,0,2,0,0,0,0,0,17,0,0
Kepa Arrizabalaga,13,es ESP,GK,30-051,90,34,25,9,3,0,0,0,0,0,0,0,0,30,0,0
