Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
Dominic Solanke,19,eng ENG,FW,27-001,90,2,1,1,1,0,0,0,,0,1,0,1,0,2,0,0
Son Heung-min,7,kr KOR,"LW,AM",32-069,90,0,0,0,0,0,0,0,,0,1,0,1,1,1,1,0
Brennan Johnson,22,wls WAL,RW,23-115,67,0,0,0,0,0,0,1,0.0,1,2,1,1,0,0,1,0
Wilson Odobert,28,fr FRA,RW,19-292,23,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
James Maddison,10,eng ENG,LM,27-297,79,2,1,0,1,1,0,1,0.0,1,0,0,0,2,4,0,0
Timo Werner,16,de GER,LW,28-193,11,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,0,0
Rodrigo Bentancur,30,uy URU,CM,27-082,67,0,0,0,0,0,0,1,0.0,1,1,0,1,2,2,2,0
Pape Matar Sarr,29,sn SEN,"DM,CM",22-001,23,2,2,2,0,0,0,1,0.0,1,1,0,1,1,3,0,0
Dejan Kulusevski,21,se SWE,"RM,DM",24-143,90,3,1,1,0,2,0,3,0.0,3,0,0,0,1,4,1,0
Destiny Udogie,13,it ITA,LB,21-292,90,3,3,3,0,0,2,3,66.7,1,0,0,0,0,3,3,0
Micky van de Ven,37,nl NED,CB,23-149,90,1,0,0,1,0,0,0,,0,0,0,0,1,2,7,0
Cristian Romero,17,ar ARG,CB,26-141,90,2,2,1,1,0,2,3,66.7,1,3,1,2,1,3,3,0
Pedro Porro,23,es ESP,RB,25-002,90,4,2,2,0,2,3,6,50.0,3,3,1,2,0,4,5,0
Guglielmo Vicario,1,it ITA,GK,27-344,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
