Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Rodrigo Muniz,9,br BRA,FW,23-297,71,0,0,0,2,2,0,0,0,1,0,0,0,1,8,3,72.7
Raúl Jiménez,7,mx MEX,FW,33-296,19,0,0,0,0,0,0,0,0,2,0,0,0,1,1,2,33.3
Andreas Pereira,18,br BRA,"AM,CM",29-055,90,0,0,0,1,2,0,6,0,2,0,0,0,5,0,1,0.0
Adama Traoré,11,es ESP,AM,29-031,66,0,0,0,0,2,0,1,0,3,0,0,0,4,0,1,0.0
Willian,22,br BRA,AM,36-200,24,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,
Sander Berge,16,no NOR,CM,27-011,90,1,0,0,2,0,0,0,0,0,0,0,0,3,0,0,
Saša Lukić,20,rs SRB,CM,28-196,66,1,0,0,3,0,0,0,0,2,0,0,0,0,0,2,0.0
Alex Iwobi,17,ng NGA,AM,28-298,24,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
Ryan Sessegnon,30,eng ENG,WB,24-283,71,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,100.0
Antonee Robinson,33,us USA,WB,27-201,19,1,0,0,1,0,0,1,0,0,0,0,0,0,2,0,100.0
Timothy Castagne,21,be BEL,WB,29-082,90,0,0,0,0,1,0,1,2,3,0,0,0,2,1,1,50.0
Jorge Cuenca,15,es ESP,CB,25-100,76,0,0,0,2,1,0,0,1,1,0,0,0,4,0,2,0.0
Calvin Bassey,3,ng NGA,CB,25-056,14,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,
Joachim Andersen,5,dk DEN,CB,28-270,90,0,0,0,0,0,0,0,0,2,0,0,0,3,1,0,100.0
Issa Diop,31,fr FRA,CB,28-047,90,0,0,0,3,0,0,0,1,1,0,0,0,4,3,0,100.0
Bernd Leno,1,de GER,GK,32-358,90,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0
