Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Jean-Philippe Mateta,14,fr FRA,FW,27-212,90,0,0,0,2,2,1,0,0,0,0,0,0,0,1,2,33.3
Eberechi Eze,10,eng ENG,"AM,LM",26-211,90,0,0,0,1,2,0,7,0,1,0,0,0,8,0,2,0.0
Ismaila Sarr,7,sn SEN,AM,26-336,71,0,0,0,0,1,0,1,0,0,0,0,0,4,1,0,100.0
Eddie Nketiah,9,eng ENG,"FW,AM",25-241,19,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,33.3
Jefferson Lerma,8,co COL,CM,30-093,90,0,0,0,1,1,0,1,2,1,0,0,0,7,5,3,62.5
Will Hughes,19,eng ENG,CM,29-284,83,0,0,0,0,2,0,2,0,1,0,0,0,6,1,0,100.0
Romain Esse,21,eng ENG,"RM,CM",19-258,7,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,100.0
Tyrick Mitchell,3,eng ENG,"WB,LB",25-147,90,0,0,0,0,0,0,2,0,0,0,0,0,4,0,2,0.0
Daniel Muñoz,12,co COL,"WB,RB",28-245,90,0,0,0,0,1,0,2,0,5,0,0,0,3,1,0,100.0
Marc Guéhi,6,eng ENG,CB,24-197,90,0,0,0,0,1,0,1,0,0,0,0,0,3,3,2,60.0
Maxence Lacroix,5,fr FRA,CB,24-295,90,1,0,0,2,1,0,0,0,1,0,1,0,8,1,0,100.0
Chris Richards,26,us USA,CB,24-304,83,0,0,0,1,0,0,0,0,3,0,0,0,2,2,6,25.0
Daichi Kamada,18,jp JPN,CM,28-174,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
Dean Henderson,1,eng ENG,GK,27-320,90,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,100.0
