Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Jean-Philippe Mateta,14,fr FRA,FW,27-212,90,10,10,0,0,0,0,0,0,0,0,0,0,5,0,1
Eberechi Eze,10,eng ENG,"AM,LM",26-211,90,32,23,9,3,0,1,7,1,2,1,1,0,23,0,0
Ismaila Sarr,7,sn SEN,AM,26-336,71,14,14,0,0,0,0,1,0,0,0,0,0,8,0,0
Eddie Nketiah,9,eng ENG,"FW,AM",25-241,19,6,6,0,0,0,0,0,0,0,0,0,0,4,0,0
Jefferson Lerma,8,co COL,CM,30-093,90,40,33,6,0,0,0,1,6,0,0,0,0,20,1,0
Will Hughes,19,eng ENG,CM,29-284,83,30,27,3,1,0,0,2,0,2,2,0,0,22,0,1
Romain Esse,21,eng ENG,"RM,CM",19-258,7,4,4,0,0,0,0,0,0,0,0,0,0,3,0,0
Tyrick Mitchell,3,eng ENG,"WB,LB",25-147,90,27,24,3,0,0,0,2,3,0,0,0,0,20,0,1
Daniel Muñoz,12,co COL,"WB,RB",28-245,90,33,28,5,1,0,0,2,4,0,0,0,0,20,0,0
Marc Guéhi,6,eng ENG,CB,24-197,90,45,43,2,2,0,0,1,0,0,0,0,0,35,0,0
Maxence Lacroix,5,fr FRA,CB,24-295,90,45,44,1,1,0,0,0,0,0,0,0,0,33,0,2
Chris Richards,26,us USA,CB,24-304,83,28,28,0,0,0,0,0,0,0,0,0,0,23,0,0
Daichi Kamada,18,jp JPN,CM,28-174,7,4,4,0,0,0,0,1,0,0,0,0,0,2,0,0
Dean Henderson,1,eng ENG,GK,27-320,90,32,22,10,1,0,0,0,0,0,0,0,0,20,0,0
