Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Jørgen Strand Larsen,9,no NOR,FW,25-030,73,19,19,0,0,0,0,1,0,0,0,0,0,14,0,1
Hwang Hee-chan,11,kr KOR,FW,29-041,17,5,5,0,0,0,0,0,0,0,0,0,0,4,0,0
Jean-Ricner Bellegarde,27,fr FRA,AM,26-254,82,28,28,0,0,1,0,3,0,0,0,0,0,25,0,1
Gonçalo Guedes,29,pt POR,AM,28-099,8,6,6,0,0,0,0,0,0,0,0,0,0,3,0,0
Marshall Munetsi,5,zw ZIM,AM,28-259,45,9,8,1,0,0,0,0,0,0,0,0,0,7,0,0
Pablo Sarabia,21,es ESP,AM,32-301,45,43,36,7,2,0,0,5,2,2,2,0,0,29,0,2
André,7,br BRA,CM,23-235,89,75,71,4,4,1,1,0,0,0,0,0,0,73,0,1
Tommy Doyle,20,eng ENG,CM,23-142,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
João Gomes,8,br BRA,CM,24-024,90,61,58,3,1,0,0,2,1,1,1,0,0,52,0,1
Rayan Aït-Nouri,3,dz ALG,WB,23-275,90,49,35,14,0,0,0,3,12,2,2,0,0,44,0,2
Nélson Semedo,22,pt POR,WB,31-112,89,47,41,6,0,0,0,4,6,0,0,0,0,38,0,2
Santiago Bueno,4,uy URU,CB,26-119,1,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0
Toti Gomes,24,pt POR,CB,26-051,90,94,91,3,3,0,0,0,0,0,0,0,0,86,0,1
Emmanuel Agbadou,12,ci CIV,CB,27-264,90,91,89,2,2,0,0,0,0,0,0,0,0,80,0,0
Matt Doherty,2,ie IRL,CB,33-051,90,82,78,4,3,0,1,0,1,0,0,0,0,71,0,0
José Sá,1,pt POR,GK,32-050,90,31,28,3,1,0,0,0,0,0,0,0,0,26,0,0
