Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Raúl Jiménez,7,mx MEX,FW,33-153,76,27,0,4,13,10,6,27,0,0,,0,,20,65,34,1,0,0,4,1,20,2
Rodrigo Muniz,9,br BRA,FW,23-154,14,4,0,1,2,1,1,4,1,0,0.0,1,100.0,2,1,0,0,0,0,0,0,2,0
Adama Traoré,11,es ESP,"LM,LW",28-254,90,38,1,9,13,17,4,38,1,0,0.0,1,100.0,27,157,99,5,4,2,3,0,26,5
Saša Lukić,20,rs SRB,CM,28-053,90,76,2,22,41,13,0,76,0,0,,0,,51,244,91,0,5,1,1,1,53,0
Sander Berge,16,no NOR,CM,26-234,64,37,7,19,14,4,0,37,0,0,,0,,19,61,26,0,1,0,1,0,21,0
Tom Cairney,10,sct SCO,"LM,CM",33-259,26,40,0,6,21,13,0,40,0,0,,0,,30,97,21,0,1,0,0,0,32,2
Andreas Pereira,18,br BRA,RM,28-278,64,20,1,3,9,9,3,20,0,0,,0,,10,78,51,1,3,0,1,0,10,1
Emile Smith Rowe,32,eng ENG,RM,24-069,26,23,0,0,9,14,0,23,1,1,100.0,0,0.0,18,57,22,0,1,0,0,0,20,0
Antonee Robinson,33,us USA,LB,27-058,90,57,4,15,14,29,3,57,3,0,0.0,3,100.0,34,207,125,6,2,1,1,1,36,13
Calvin Bassey,3,ng NGA,CB,24-279,90,70,19,39,29,3,0,70,2,1,50.0,0,0.0,48,195,92,2,1,0,0,1,49,1
Joachim Andersen,5,dk DEN,CB,28-127,90,67,12,36,30,1,1,67,0,0,,0,,43,125,61,0,0,0,0,0,52,0
Kenny Tete,2,nl NED,CB,28-362,76,41,4,16,14,12,0,41,1,1,100.0,0,0.0,26,89,57,1,1,0,0,0,24,0
Timothy Castagne,21,be BEL,RB,28-305,14,15,0,8,4,3,0,15,0,0,,0,,7,18,12,0,0,0,0,0,8,2
Alex Iwobi,17,ng NGA,RB,28-155,76,46,1,14,4,28,5,46,3,2,66.7,1,33.3,35,173,81,2,1,1,0,0,32,7
Reiss Nelson,19,eng ENG,RW,24-300,14,10,0,2,2,6,1,10,0,0,,0,,9,44,19,1,0,1,0,0,9,1
Bernd Leno,1,de GER,GK,32-215,90,27,25,27,0,0,0,27,0,0,,0,,22,74,48,0,0,0,0,0,16,0
