Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Ollie Watkins,11,eng ENG,FW,28-340,64,28,0,0,12,16,12,27,1,1,100.0,0,0.0,20,99,65,2,1,2,0,2,27,9
Jáder Durán,9,co COL,FW,20-357,26,19,1,2,8,9,4,19,0,0,,0,,8,26,10,0,1,0,1,0,14,1
Morgan Rogers,27,eng ENG,LW,22-131,86,52,1,9,23,20,5,52,3,2,66.7,1,33.3,29,310,211,8,2,3,2,0,37,3
Emi Buendía,10,ar ARG,"AM,LW",27-345,4,7,0,1,3,3,0,7,0,0,,0,,5,35,25,0,2,0,0,0,7,0
Leon Bailey,31,jm JAM,RW,27-117,64,28,2,6,10,13,5,28,3,0,0.0,3,100.0,19,213,127,5,2,3,4,1,19,7
Jaden Philogene Bidace,19,eng ENG,RW,22-300,26,11,0,1,8,3,0,11,3,2,66.7,1,33.3,6,79,34,1,0,0,0,0,6,2
John McGinn,7,sct SCO,AM,30-047,87,25,0,2,15,8,4,25,1,0,0.0,1,100.0,13,39,16,0,0,0,5,0,14,1
Ian Maatsen,22,nl NED,LW,22-269,3,4,1,2,1,1,1,4,0,0,,0,,2,19,0,0,0,0,0,0,3,0
Youri Tielemans,8,be BEL,DM,27-211,90,61,3,14,35,13,0,61,2,1,50.0,1,50.0,24,113,36,0,0,0,0,1,35,1
Boubacar Kamara,44,fr FRA,DM,25-011,70,39,4,12,21,7,0,39,0,0,,0,,16,82,28,1,1,0,1,0,25,0
Ross Barkley,6,eng ENG,DM,30-365,20,16,1,6,10,1,0,16,1,0,0.0,1,100.0,5,45,19,1,0,0,1,0,8,0
Lucas Digne,12,fr FRA,LB,31-137,90,60,4,20,18,22,6,60,1,1,100.0,0,0.0,25,146,76,3,0,2,0,0,35,8
Tyrone Mings,5,eng ENG,CB,31-266,90,50,13,34,15,2,2,50,0,0,,0,,20,123,44,0,0,0,0,0,35,0
Ezri Konsa,4,eng ENG,CB,27-042,90,48,7,28,20,0,0,48,0,0,,0,,25,110,15,0,0,0,1,2,33,0
Matty Cash,2,pl POL,RB,27-119,90,50,4,24,19,8,1,50,2,2,100.0,0,0.0,21,130,44,1,1,0,0,0,26,0
Emiliano Martínez,23,ar ARG,GK,32-093,90,39,29,39,0,0,0,39,0,0,,0,,22,143,101,0,0,0,0,0,21,0
