Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
Cameron Archer,19,eng ENG,FW,23-139,72,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
Samuel Amo-Ameyaw,27,eng ENG,"RW,FW",18-142,18,1,0,0,1,0,1,1,100.0,0,0,0,0,0,1,0,0
Adam Armstrong,9,eng ENG,"FW,LW,LB",27-301,90,0,0,0,0,0,0,2,0.0,2,1,0,1,0,0,0,0
Mateus Fernandes,18,pt POR,"CM,LM",20-150,90,0,0,0,0,0,0,1,0.0,1,2,0,2,1,1,2,0
Flynn Downes,4,eng ENG,CM,25-322,78,2,0,1,1,0,1,1,100.0,0,0,0,0,3,5,1,0
Ben Brereton,17,cl CHI,"LW,FW",25-233,12,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Tyler Dibling,33,eng ENG,"CM,RW,RM",18-270,90,2,1,0,1,1,2,3,66.7,1,2,1,1,0,2,0,0
Ryan Manning,3,ie IRL,LB,28-176,89,2,1,1,1,0,1,2,50.0,1,0,0,0,2,4,0,0
Kamaldeen Sulemana,20,gh GHA,LW,22-296,1,1,1,0,1,0,0,0,,0,0,0,0,0,1,0,0
Kyle Walker-Peters,2,eng ENG,"RB,CB",27-238,90,0,0,0,0,0,0,0,,0,1,1,0,1,1,0,0
Nathan Wood-Gordon,15,eng ENG,CB,22-190,90,1,0,0,1,0,1,1,100.0,0,4,3,1,1,2,5,0
Taylor Harwood-Bellis,6,eng ENG,CB,22-312,90,1,0,0,1,0,1,1,100.0,0,4,4,0,2,3,5,1
James Bree,14,eng ENG,RB,27-057,45,3,1,0,3,0,1,1,100.0,0,0,0,0,1,4,2,0
Joe Aribo,7,ng NGA,"RM,LM",28-139,45,2,1,0,1,1,1,1,100.0,0,1,0,1,1,3,0,0
Joe Lumley,13,eng ENG,GK,29-296,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,1
