Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Cameron Archer,19,eng ENG,FW,23-139,72,22,0,5,8,9,5,22,3,1,33.3,2,66.7,9,50,20,1,0,1,1,2,12,1
Samuel Amo-Ameyaw,27,eng ENG,"RW,FW",18-142,18,10,0,5,5,1,0,10,4,0,0.0,3,75.0,5,48,43,1,0,0,0,0,5,1
Adam Armstrong,9,eng ENG,"FW,LW,LB",27-301,90,18,0,2,5,11,1,18,0,0,,0,,12,61,12,0,3,0,1,2,16,2
Mateus Fernandes,18,pt POR,"CM,LM",20-150,90,50,2,10,24,16,2,50,4,1,25.0,3,75.0,25,131,62,2,2,1,0,0,31,2
Flynn Downes,4,eng ENG,CM,25-322,78,50,6,14,27,9,1,50,2,0,0.0,1,50.0,20,129,83,2,0,1,0,0,34,3
Ben Brereton,17,cl CHI,"LW,FW",25-233,12,6,1,2,3,1,0,6,0,0,,0,,2,11,6,0,0,0,0,0,3,1
Tyler Dibling,33,eng ENG,"CM,RW,RM",18-270,90,49,2,6,18,27,2,49,5,1,20.0,3,60.0,31,322,189,6,3,2,0,3,36,8
Ryan Manning,3,ie IRL,LB,28-176,89,57,4,18,24,15,3,57,2,0,0.0,1,50.0,25,131,53,1,0,0,2,1,31,5
Kamaldeen Sulemana,20,gh GHA,LW,22-296,1,3,0,0,1,2,0,3,0,0,,0,,1,16,6,0,0,0,0,0,2,0
Kyle Walker-Peters,2,eng ENG,"RB,CB",27-238,90,63,3,13,29,22,4,63,2,1,50.0,0,0.0,46,296,175,6,2,2,3,1,53,2
Nathan Wood-Gordon,15,eng ENG,CB,22-190,90,85,19,36,47,2,0,85,0,0,,0,,52,216,89,1,2,0,0,0,69,0
Taylor Harwood-Bellis,6,eng ENG,CB,22-312,90,103,19,37,62,6,1,103,0,0,,0,,55,272,155,1,3,0,0,1,77,0
James Bree,14,eng ENG,RB,27-057,45,43,1,10,22,11,0,43,1,0,0.0,0,0.0,22,57,35,0,0,0,0,1,27,2
Joe Aribo,7,ng NGA,"RM,LM",28-139,45,32,3,6,10,16,4,32,4,0,0.0,1,25.0,18,76,44,1,1,0,1,2,24,4
Joe Lumley,13,eng ENG,GK,29-296,90,44,28,44,0,0,0,44,0,0,,0,,22,99,71,0,0,0,0,0,26,0
