Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
Kai Havertz,29,de GER,FW,25-074,90,1,1,1,0,0,0,2,0.0,2,0,0,0,1,2,0,0
Gabriel Martinelli,11,br BRA,LW,23-067,64,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Leandro Trossard,19,be BEL,LW,29-264,26,1,1,0,1,0,1,2,50.0,1,0,0,0,0,1,0,0
Bukayo Saka,7,eng ENG,RW,22-354,87,3,2,1,0,2,2,2,100.0,0,2,0,2,0,3,0,0
Reiss Nelson,24,eng ENG,RW,24-258,3,1,0,0,1,0,0,1,0.0,1,0,0,0,0,1,1,0
Declan Rice,41,eng ENG,LM,25-223,90,1,1,0,1,0,1,3,33.3,2,1,1,0,1,2,2,0
Thomas Partey,5,gh GHA,CM,31-072,90,2,1,0,1,1,2,5,40.0,3,0,0,0,1,3,2,0
Martin Ødegaard,8,no NOR,RM,25-251,90,2,1,0,1,1,1,1,100.0,0,0,0,0,1,3,0,0
Jurriën Timber,12,nl NED,LB,23-068,78,1,1,0,1,0,0,0,,0,0,0,0,0,1,1,0
Riccardo Calafiori,33,it ITA,LB,22-097,12,0,0,0,0,0,0,1,0.0,1,1,0,1,1,1,0,0
Gabriel Magalhães,6,br BRA,CB,26-249,90,0,0,0,0,0,0,0,,0,5,3,2,1,1,3,1
William Saliba,2,fr FRA,CB,23-153,90,5,1,3,2,0,0,0,,0,1,0,1,1,6,4,0
Ben White,4,eng ENG,RB,26-321,90,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,3,0
David Raya,22,es ESP,GK,28-344,90,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0
