Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Erling Haaland,9,no NOR,FW,24-028,90,12,1,2,1,9,2,12,1,1,100.0,0,0.0,8,33,7,0,0,0,1,3,13,1
Sávio,26,br BRA,"RW,LW",20-130,45,19,0,2,7,12,2,19,3,3,100.0,0,0.0,13,158,126,5,3,2,2,0,14,5
Phil Foden,47,eng ENG,RW,24-082,45,32,3,7,9,16,0,32,0,0,,0,,20,109,56,2,1,0,0,0,28,2
Jeremy Doku,11,be BEL,"LW,RW",22-083,90,51,0,3,10,43,8,51,15,6,40.0,3,20.0,39,624,462,18,14,5,3,2,39,13
Kevin De Bruyne,17,be BEL,CM,33-051,90,67,0,8,28,32,1,67,2,1,50.0,0,0.0,33,200,137,4,4,0,1,1,47,2
Bernardo Silva,20,pt POR,CM,30-008,90,63,2,12,24,27,6,63,1,0,0.0,1,100.0,34,202,122,3,2,4,0,1,50,3
Mateo Kovačić,8,hr CRO,DM,30-104,90,79,3,20,50,13,0,79,4,2,50.0,2,50.0,52,376,149,2,5,0,0,3,63,1
Rico Lewis,82,eng ENG,DM,19-271,90,58,4,19,28,11,4,58,3,1,33.3,2,66.7,29,167,85,3,0,1,0,2,36,5
Joško Gvardiol,24,hr CRO,LB,22-208,90,81,5,34,37,11,1,81,1,1,100.0,0,0.0,46,286,186,3,2,1,0,0,56,0
Rúben Dias,3,pt POR,CB,27-096,90,80,15,51,29,0,0,80,0,0,,0,,42,186,78,0,0,0,0,0,63,0
Manuel Akanji,25,ch SUI,RB,29-030,90,80,9,38,38,4,0,80,0,0,,0,,41,218,116,1,0,0,1,0,60,0
Ederson,31,br BRA,GK,31-001,90,42,34,42,0,0,0,42,0,0,,0,,28,177,96,0,0,0,0,0,27,0
