Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Erling Haaland,9,no NOR,FW,24-028,90,8,8,0,0,0,0,0,0,0,0,0,0,3,0,1
Sávio,26,br BRA,"RW,LW",20-130,45,16,16,0,0,1,0,2,0,0,0,0,0,12,0,0
Phil Foden,47,eng ENG,RW,24-082,45,28,28,0,0,0,0,0,0,0,0,0,0,24,0,0
Jeremy Doku,11,be BEL,"LW,RW",22-083,90,36,36,0,0,1,0,4,0,0,0,0,0,28,0,0
Kevin De Bruyne,17,be BEL,CM,33-051,90,58,48,10,3,0,1,4,3,3,2,0,0,46,0,1
Bernardo Silva,20,pt POR,CM,30-008,90,55,51,3,1,0,0,1,2,0,0,0,0,51,1,1
Mateo Kovačić,8,hr CRO,DM,30-104,90,66,63,3,3,0,0,0,0,0,0,0,0,63,0,0
Rico Lewis,82,eng ENG,DM,19-271,90,50,40,10,1,0,0,0,9,0,0,0,0,38,0,1
Joško Gvardiol,24,hr CRO,LB,22-208,90,69,64,5,1,0,0,0,4,0,0,0,0,64,0,1
Rúben Dias,3,pt POR,CB,27-096,90,71,66,5,2,0,0,0,0,0,0,0,0,69,0,1
Manuel Akanji,25,ch SUI,RB,29-030,90,74,74,0,0,0,0,0,0,0,0,0,0,70,0,1
Ederson,31,br BRA,GK,31-001,90,39,34,5,3,0,0,0,0,0,0,0,0,33,0,0
