Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
Liam Delap,19,eng ENG,FW,21-276,69,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
George Hirst,27,sct SCO,FW,25-269,21,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Sammie Szmodics,23,ie IRL,LW,29-047,69,2,2,1,1,0,1,2,50.0,1,1,0,1,0,2,1,0
Jack Clarke,47,eng ENG,LW,23-353,21,1,1,0,1,0,1,1,100.0,0,1,0,1,0,1,0,0
Ben Johnson,18,eng ENG,RW,24-291,90,3,1,2,1,0,2,3,66.7,1,1,0,1,1,4,2,0
Omari Hutchinson,20,eng ENG,AM,21-011,90,2,1,1,0,1,1,4,25.0,3,2,0,2,2,4,0,0
Jens Cajuste,12,se SWE,DM,25-092,89,2,1,1,1,0,0,4,0.0,4,4,0,4,0,2,0,0
Massimo Luongo,25,au AUS,DM,32-046,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Sam Morsy,5,eg EGY,DM,33-061,90,2,0,2,0,0,1,2,50.0,1,2,0,2,3,5,3,0
Leif Davis,3,eng ENG,LB,24-303,90,1,0,0,1,0,1,1,100.0,0,0,0,0,1,2,6,0
Cameron Burgess,15,au AUS,CB,29-020,90,0,0,0,0,0,0,0,,0,0,0,0,2,2,10,1
Dara O'Shea,26,ie IRL,CB,25-251,90,2,2,0,2,0,1,2,50.0,1,4,3,1,0,2,9,0
Axel Tuanzebe,40,cd COD,RB,26-362,90,2,1,1,1,0,2,2,100.0,0,2,0,2,2,4,0,0
Arijanet Muric,1,xk KVX,GK,26-003,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0
